NAME:,walk_2_2.csv,,
2.051,-3.22,-1.65,-12
2.092,1.18,-1.88,-13.18
2.133,1.45,-0.94,-12.32
2.174,1.1,-1.84,-11.57
2.215,3.02,-3.02,-12.08
2.256,0.71,-2.63,-10.08
2.297,-0.04,-1.22,-9.45
2.338,1.53,-1.41,-9.92
2.379,1.26,-2.71,-9.73
2.42,1.02,-1.8,-10.71
2.461,4.86,-2.55,-13.96
2.502,3.53,-3.33,-12.32
2.543,-2.24,0.82,-9.81
2.584,1.61,3.77,-15.26
2.625,-1.69,1.41,-12.98
2.666,-2.35,-1.1,-12.32
2.707,-1.29,0.63,-12.12
2.748,-0.55,3.33,-11.61
2.789,-0.16,-1.06,-10.36
2.83,-0.12,-1.33,-10.79
2.871,-1.18,1.96,-12.47
2.912,-2.39,0.59,-11.34
2.953,-3.02,1.26,-11.65
2.994,-1.57,2.04,-13.42
3.035,-1.26,1.22,-14.98
3.076,-2.51,0.31,-15.65
3.117,-2.43,0.24,-15.97
3.158,-5.73,1.73,-12.12
3.199,-1.92,-0.43,-13.73
3.24,1.96,-0.67,-14.91
3.281,-0.24,0.39,-14.71
3.322,0.39,-2.35,-13.89
3.363,-0.31,-1.61,-12.32
3.404,-0.55,-0.24,-11.06
3.445,2.43,-1.96,-10.9
3.486,1.57,-1.69,-9.38
3.527,1.02,-1.41,-8.51
3.568,0.98,-1.57,-7.73
3.609,1.8,-1.45,-8.47
3.65,2.31,-1.53,-9.45
3.691,2.04,-1.1,-11.77
3.732,6.39,-2.16,-14.59
3.773,0.78,0.04,-14.28
3.814,-3.8,6.32,-15.14
3.855,-0.75,4.47,-15.89
3.896,0.04,-0.47,-13.61
3.937,-1.61,-1.1,-11.06
3.978,-0.12,0.12,-10.43
4.019,0.9,0.31,-10.51
4.06,0.08,-0.27,-10.83
4.101,-1.06,-0.94,-10.9
4.142,-2.59,0,-10.75
4.183,-4.12,2.12,-11.1
4.224,-3.18,1.69,-11.85
4.265,-2.28,2.2,-14.55
4.306,-3.18,0.63,-15.38
4.347,-0.82,-1.06,-17.14
4.388,-4.67,2.12,-14.44
4.429,-1.96,0.82,-15.53
4.47,1.88,-2.28,-16.36
4.511,-1.1,0.39,-14.71
4.552,-0.63,-0.94,-13.38
4.594,0.82,-1.14,-12.83
4.635,0.31,-0.94,-11.61
4.676,1.18,-1.92,-11.38
4.717,1.49,-2.51,-10.87
4.758,1.18,-2.08,-9.96
4.799,1.57,-2.35,-9.3
4.84,2.39,-2.51,-9.3
4.881,3.57,-2.47,-9.85
4.922,5.81,-2.35,-11.38
4.963,4.86,-2.12,-11.53
5.004,0.24,2.63,-13.02
5.045,1.53,4.67,-17.93
5.086,-1.49,0.98,-15.1
5.127,-2.2,-0.78,-12
5.168,-0.12,0.86,-12.28
5.209,-0.16,0.63,-11.26
5.25,0.39,-0.55,-11.89
5.291,-1.18,-0.16,-12.87
5.332,-3.65,0.27,-13.73
5.373,-5.49,0.24,-12.75
5.414,-5.06,1.22,-11.45
5.455,-2.12,2.47,-12.36
5.496,-1.8,2.04,-12.79
5.537,-2.2,1.49,-16.32
5.578,-3.61,0.55,-17.57
5.619,-5.3,-0.71,-16.59
5.66,0.2,-3.53,-17.89
5.701,1.45,-1.49,-16.44
5.742,-1.33,-0.27,-14.75
5.783,-1.18,-3.02,-12.59
5.824,1.26,-1.1,-13.22
5.865,1.45,-1.61,-12.71
5.906,1.88,-3.65,-12.12
5.947,1.41,-3.77,-11.14
5.988,0.2,-3.65,-9.26
6.029,1.26,-2.71,-8.63
6.07,1.92,-2.24,-8.12
6.111,2.55,-2.79,-8.51
6.152,4.9,-2.43,-12.16
6.193,6.59,-3.14,-13.22
6.234,0.12,0.75,-12.79
6.275,1.22,4.31,-18.04
6.316,-0.94,4.82,-18.95
6.357,-4.31,3.88,-15.26
6.398,-2.28,1.65,-12.91
6.439,-0.04,1.57,-11.89
6.48,-0.08,-0.86,-10.75
6.521,0.24,-0.75,-11.45
6.562,-1.88,1.29,-12.2
6.603,-3.8,1.61,-12.28
6.644,-5.02,-0.16,-11.41
6.685,-4.24,0.75,-11.18
6.726,-2.28,2.08,-12.24
6.767,-2.35,1.49,-12.75
6.808,-0.71,-0.16,-17.34
6.849,-2.75,-0.43,-18.44
6.89,-7.1,0.75,-16.12
6.931,-0.98,-3.77,-17.53
6.972,4.12,-3.45,-18.59
7.013,-2.94,-0.27,-12.47
7.054,0.55,-2.16,-12.28
7.095,1.96,-1.84,-10.71
7.136,1.22,0.04,-10.59
7.177,2.79,-3.02,-11.3
7.218,2.43,-4,-10.83
7.259,0.55,-2.79,-9.53
7.3,-0.24,-2.24,-8.24
7.341,1.53,-1.88,-8.51
7.382,1.88,-2.08,-8.63
7.423,2.24,-1.96,-9.53
7.464,5.96,-2.59,-13.3
7.505,6.51,-4.35,-15.14
7.546,-1.92,3.57,-16.59
7.587,0.04,8,-20.01
7.628,-5.49,0.59,-17.53
7.669,-6.43,-0.12,-11.69
7.711,1.45,4.31,-14.4
7.752,0.51,0.04,-10.28
7.793,-0.86,-0.67,-8.12
7.834,0.78,0.47,-10.04
7.875,-1.73,-0.75,-10.32
7.916,-3.26,-0.12,-10.83
7.957,-3.8,0.12,-11.92
7.998,-4.82,-0.2,-11.53
8.039,-3.06,0.75,-12.51
8.08,-3.02,0.08,-14.59
8.121,-1.29,-0.24,-16.83
8.162,-2.98,2.2,-17.22
8.203,-2,-2.47,-16.91
8.244,0.51,-3.53,-16.44
8.285,-2.47,1.84,-15.49
8.326,-2.16,-0.04,-14.44
8.367,0.98,-2.55,-13.1
8.408,2.12,-1.29,-13.49
8.449,1.77,-2.43,-12.32
8.49,2.12,-3.1,-11.57
8.531,0.98,-2.98,-9.69
8.572,1.06,-2.79,-8.63
8.613,0.9,-2.24,-7.3
8.654,3.45,-2.51,-8
8.695,4.04,-0.86,-9.34
8.736,6.08,-0.82,-12.04
8.777,6.94,-2.94,-14.87
8.818,-0.98,0.24,-15.06
8.859,-0.82,5.41,-19.93
8.9,-3.8,3.14,-17.89
8.941,-4.67,-1.84,-12.79
8.982,-0.2,0.86,-13.73
9.023,-1.06,0.35,-11.34
9.064,-1.06,-0.2,-10
9.105,0.08,0.24,-10.94
9.146,-2.2,-0.35,-10.51
9.187,-3.22,0.51,-11.61
9.228,-4.08,0.08,-11.45
9.269,-2.86,0.9,-11.73
9.31,-2.08,1.53,-12.71
9.351,-2.67,0.71,-12.43
9.392,-1.22,0.39,-14.71
9.433,-0.51,0,-15.93
9.474,-2.31,1.84,-15.42
9.515,-2.08,-0.31,-15.57
9.556,0.12,-2.67,-16.95
9.597,-0.75,-0.86,-16.08
9.638,-1.49,-0.59,-14.67
9.679,1.45,-1.22,-13.93
9.72,1.69,-2.2,-12.28
9.761,0.94,-2.39,-11.14
9.802,2.39,-1.84,-11.14
9.843,0.94,-1.57,-9.38
9.884,1.18,-2.43,-8.43
9.925,1.8,-2.98,-7.61
9.966,1.45,-1.77,-7.18
10.007,2.2,-1.45,-8.12
10.048,2.79,-2.55,-9.57
10.089,4.67,-1.22,-13.73
10.13,6.28,-2.63,-17.34
10.171,-0.71,-0.78,-18.04
10.212,-4.51,8.24,-20.01
10.253,-5.18,5.61,-18.63
10.294,-3.33,-1.8,-13.3
10.335,0.39,1.49,-13.89
10.376,-1.37,0.59,-10.75
10.417,-0.55,-0.98,-8.71
10.458,0.75,-0.51,-9.45
10.499,-0.75,-1.33,-10.47
10.54,-3.53,-0.82,-10.98
10.581,-5.37,-0.47,-11.45
10.622,-4.2,-1.18,-10.79
10.663,-1.29,-0.82,-12.08
10.704,-2.16,0.08,-12
10.745,-0.86,-0.59,-14.59
10.786,0,-0.63,-16.63
10.827,-4.86,0.2,-14.28
10.868,-4.47,-1.33,-12.87
10.909,-0.2,-2.39,-14.55
10.95,0.63,0.08,-15.42
10.991,-0.59,-2.04,-13.77
11.032,0.67,-3.1,-12.28
11.073,1.65,-0.55,-11.77
11.114,1.49,-1.69,-9.81
11.155,2.47,-2,-9.49
11.196,1.26,-0.43,-8.79
11.237,0.75,-1.29,-8
11.278,1.18,-2.43,-7.65
11.319,0.94,-1.65,-8.71
11.36,0.27,-0.82,-9.96
11.401,0.2,-2.39,-11.1
11.442,0.67,-2,-14.71
11.483,2.59,-2.28,-18.63
11.524,-2.94,-1.84,-16.51
11.565,-8.51,2.35,-13.93
11.606,-3.45,2.31,-15.02
11.647,-1.22,-3.8,-11.85
11.688,-1.92,-2.16,-9.96
11.729,0.35,2.28,-10.94
11.77,-0.51,0.43,-9.34
11.811,-0.78,-1.65,-8.59
11.852,0.75,-0.71,-10.55
11.893,-0.63,0.59,-11.02
11.934,-1.88,-0.47,-10
11.975,-0.98,-0.55,-10.28
12.016,-1.73,0.51,-11.22
12.057,-2.63,0.86,-12.55
12.098,-3.14,0.12,-14.4
12.139,-1.65,-0.71,-16.95
12.18,-1.73,-1.45,-15.22
12.221,-3.61,-0.67,-13.42
12.262,0.43,-3.65,-14.36
12.303,-1.02,-1.29,-14.32
12.344,-3.84,-0.94,-12.12
12.385,-0.04,-1.92,-12.4
12.426,1.22,-0.63,-12.63
12.467,-0.39,-1.45,-10.94
12.508,2.12,-3.18,-11.81
12.549,0.16,-2.12,-10.2
12.59,-1.61,-1.26,-8.43
12.631,0.94,-1.29,-8.24
12.672,0.9,-1.69,-8
12.713,-0.08,-1.37,-7.96
12.754,1.22,-0.94,-10.08
12.795,3.45,-1.53,-13.42
12.836,3.1,-2.47,-14.71
12.877,-2.08,0.82,-13.57
12.918,-3.14,3.37,-13.96
12.959,0.75,2.75,-17.18
13,-1.49,-1.73,-14.32
13.041,-1.69,-1.06,-11.57
13.082,-0.55,1.37,-11.45
13.123,-0.67,-0.86,-10.08
13.164,0.39,-0.86,-10.83
13.205,0,0.08,-11.34
13.246,-1.29,-1.06,-10.67
13.287,-1.69,-0.9,-10.83
13.328,-2.71,-0.35,-11.18
13.369,-2.94,0,-11.85
13.41,-3.41,0.59,-12.55
13.451,-3.18,-0.63,-14.24
13.492,-2.04,0.04,-17.46
13.533,-5.1,-0.75,-14.79
13.574,-6.98,-0.67,-12.63
13.615,0.94,-1.77,-15.85
13.656,1.02,0.16,-15.49
13.697,-2.12,0.47,-14.36
13.738,-0.35,-2.35,-14.12
13.779,1.22,-2.08,-13.93
13.82,0.94,-1.61,-13.38
13.861,2.63,-2.79,-12.51
13.902,0.67,-2.71,-10.12
13.943,0.51,-2.08,-8.94
13.984,1.8,-1.77,-8.9
14.025,0.78,-2.16,-8.04
14.066,1.49,-2.35,-7.92
14.107,3.26,-1.84,-9.26
14.148,5.41,-1.57,-13.42
14.189,6.98,-5.3,-15.46
14.23,-2.51,0.98,-14.28
14.271,-0.78,7.69,-18.4
14.312,0.24,2.43,-18.55
14.353,-3.92,-2.31,-12.83
14.394,-1.06,-1.06,-12.51
14.435,-1.49,1.26,-10.75
14.476,-1.26,-0.31,-9.57
14.517,0.75,-2.2,-10.75
14.558,-1.41,-1.57,-10.51
14.599,-2.35,-1.57,-10.12
14.64,-2.55,-1.84,-9.41
14.681,-1.26,-0.86,-11.77
14.722,-2.55,0.78,-13.3
14.764,-3.26,-0.86,-14.28
14.805,-3.3,-1.92,-15.42
14.846,-3.92,0.82,-15.22
14.887,-4,2.04,-14.44
14.928,-1.49,-1.33,-14.55
14.969,-0.27,-1.49,-14.67
15.01,-0.94,0.47,-15.1
15.051,-1.8,-1.92,-13.06
15.092,0.35,-2.59,-12.87
15.133,1.06,-0.98,-13.26
15.174,1.69,-2.67,-12.63
15.215,1.26,-2.94,-11.61
15.256,0.35,-2.43,-10.32
15.297,0.39,-2.59,-8.9
15.338,1.22,-2.35,-8.67
15.379,2.47,-1.8,-8.83
15.42,1.37,-0.27,-9.61
15.461,2.16,-2.43,-10.28
15.502,4.31,-1.49,-13.96
15.543,-0.98,-1.22,-13.3
15.584,-3.84,1.41,-13.18
15.625,-0.47,3.14,-16.12
15.666,-1.49,-2.51,-14.32
15.707,-1.65,-3.06,-11.57
15.748,0.04,0.71,-12.51
15.789,-1.65,-0.94,-9.49
15.83,0.39,-1.49,-10.32
15.871,-0.39,-0.63,-11.1
15.912,-1.49,-0.51,-11.3
15.953,-1.65,-0.9,-11.57
15.994,-3.57,-0.04,-11.61
16.035,-4.24,2,-12.87
16.076,-3.26,0.51,-14.32
16.117,-2.9,-0.82,-16.12
16.159,-3.3,-0.39,-16.55
16.2,-6.35,0.04,-13.77
16.241,-2.39,-1.1,-15.1
16.282,1.22,-1.73,-15.85
16.323,-3.69,0.71,-14.12
16.364,-1.73,-2.67,-13.53
16.405,0.9,-2.24,-13.65
16.446,0.51,-1.61,-12.79
16.487,1.69,-3.92,-12.4
16.528,1.02,-3.65,-11.38
16.569,0.04,-2.75,-9.1
16.61,0.39,-1.37,-9.1
16.651,0.51,-2.24,-8.24
16.692,1.96,-1.45,-8.55
16.733,2.71,-0.16,-10.59
16.774,5.1,-2.24,-13.34
16.815,1.73,-3.1,-11.53
16.856,-1.33,2.12,-13.1
16.897,0.98,1.53,-17.42
16.938,-3.73,-0.71,-13.73
16.979,-3.77,-1.53,-11.38
17.02,0.63,-0.12,-12.12
17.061,-0.43,0.59,-10.98
17.102,-0.86,-1.8,-9.96
17.143,-0.78,-0.24,-12.67
17.184,-3.1,0.55,-12.87
17.225,-3.88,-0.82,-12.12
17.266,-3.8,0.04,-11.49
17.307,-2.47,0.98,-11.92
17.348,-1.92,0.08,-12.59
17.389,-1.84,1.02,-15.85
17.43,-2.39,-0.39,-16.24
17.471,-5.53,-0.47,-13.45
17.512,-5.02,-1.45,-12
17.553,1.53,-1.69,-13.89
17.594,0.35,1.02,-13.49
17.635,-2.08,-1.37,-13.02
17.676,-1.84,-2.67,-12.28
17.717,-0.35,-0.86,-13.49
17.758,0.63,-2.67,-13.26
17.799,1.22,-3.77,-12.63
17.841,-0.39,-2.39,-10.51
17.882,0,-0.31,-9.69
17.923,1.22,-2.08,-8.87
17.964,-1.1,-2.51,-7.61
18.005,-0.78,0.08,-9.02
18.046,1.18,-0.27,-11.02
18.087,2.04,-1.69,-12.2
18.128,2,-2.08,-12.59
18.169,-1.14,1.26,-11.1
18.21,-0.39,2.16,-13.65
18.251,-0.24,-0.78,-14
18.292,-1.92,-1.69,-13.14
18.333,-2,-0.51,-11.41
18.374,-0.35,0.78,-10.55
18.415,0.04,-0.71,-9.92
18.456,0.24,-2.04,-10.55
18.497,-1.1,-0.47,-12.55
18.538,-3.3,-1.02,-11.81
18.579,-3.69,-0.31,-11.38
18.62,-2.98,1.1,-11.92
18.661,-2.31,0.04,-12.75
18.702,-2.12,0.27,-13.89
18.743,-1.45,0.51,-16.99
18.784,-4.2,-0.67,-14.79
18.825,-6.16,0.35,-12.04
18.866,-2.08,0.12,-12.12
18.907,2.08,0.12,-13.3
18.948,-0.71,0.35,-13.3
18.989,-2.67,-1.18,-13.38
19.03,-2.71,-2.43,-13.34
19.072,-2.43,-1.8,-12.28
19.113,1.26,-2.98,-12.75
19.154,1.41,-3.53,-10.98
19.195,0.47,-1.61,-9.77
19.236,1.45,-1.18,-9.96
19.277,0.27,-2.35,-8.59
19.318,0,-1.57,-9.49
19.359,0.39,-2.75,-9.85
19.4,2.82,-2.28,-13.81
19.441,3.92,-3.57,-14.91
19.482,-1.88,-1.69,-11.38
19.523,-3.26,3.26,-12.16
19.564,0.86,1.26,-13.1
19.605,0.24,-1.73,-10.83
19.646,1.29,-0.16,-11.73
19.687,-0.12,0.59,-11.26
19.728,-1.14,-1.22,-10.16
19.769,-0.2,-1.29,-11.41
19.81,-0.86,0.08,-12.28
19.851,-2,-0.63,-12.4
19.892,-2.79,-0.27,-12.2
19.933,-3.77,0.35,-11.06
19.974,-2.86,1.06,-11.77
20.015,-2.63,0.51,-12.43
20.056,-3.53,0.51,-13.73
20.097,-1.65,-0.82,-17.61
20.138,-5.06,-0.63,-14.75
20.179,-5.49,-1.45,-12.87
20.22,0.78,-2.59,-14.95
20.261,-0.24,-0.59,-15.02
20.303,-3.06,-1.1,-13.96
20.344,-0.82,-2.86,-14.98
20.385,-1.06,-2.2,-14.08
20.426,0.2,-2.55,-13.38
20.467,0.78,-2.59,-11.41
20.508,0.75,-1.29,-10.16
20.549,1.73,-2.28,-8.98
20.59,1.37,-1.22,-8.32
20.631,1.49,1.41,-8.83
20.672,2.47,-0.86,-8.32
20.713,0.59,-1.14,-8.36
20.754,2.04,-1.1,-10.51
20.795,3.33,-2.82,-13.61
20.836,-0.82,-3.18,-13.81
20.878,-3.1,1.41,-16.71
20.919,-3.8,1.29,-16.67
20.96,-4.55,-2.12,-14.12
21.002,-3.3,-2.51,-11.69
21.043,-1.14,-0.43,-11.38
21.084,-0.55,-0.39,-11.14
21.125,-0.51,-0.98,-11.81
21.166,-2,-0.24,-12.32
21.207,-2.71,-0.27,-12.4
21.248,-4.2,1.06,-12.24
21.289,-4.55,1.57,-11.38
21.33,-2.43,0.71,-11.96
21.371,-2,1.65,-13.02
21.412,-2.16,-0.24,-15.57
21.453,-1.53,-1.18,-16.59
21.494,-5.41,-0.2,-14.44
21.535,-2.9,-1.29,-14.28
21.576,2.43,-4.94,-14.98
21.617,-2.94,-2.31,-12.98
21.658,-1.88,-1.77,-13.57
21.699,0.04,-3.77,-12.63
21.74,0,-2.28,-12.24
21.781,1.96,-3.33,-12.47
21.822,1.02,-3.92,-10.4
21.863,-0.16,-2.63,-9.1
21.904,0.31,-1.88,-8.04
21.945,1.29,-1.45,-8.39
21.986,0.27,-2,-8.16
22.027,1.53,-1.14,-10.24
22.069,2.98,-2.63,-13.34
22.11,1.96,-2.82,-13.06
22.151,-2.43,0.35,-11.81
22.193,-1.14,0.9,-15.26
22.234,-2.31,1.06,-15.22
22.275,-3.53,0.47,-12.67
22.316,0,-0.08,-12.2
22.357,-1.02,0.35,-12.08
22.398,-2,0,-10.9
22.439,0.24,-0.08,-11.1
22.48,0.98,-0.51,-10.79
22.521,0.35,0.43,-11.22
22.562,-1.77,0.86,-10.59
22.603,-1.92,-0.27,-10.83
22.644,-2.31,0.27,-11.77
22.685,-3.88,0.51,-12
22.726,-3.14,-0.82,-14.87
22.767,-1.73,-3.02,-16.12
22.808,-5.18,-2.24,-13.85
22.849,-4.59,-2.9,-12.98
22.89,0.2,-2.16,-14.12
22.931,-0.98,0.59,-13.85
22.972,-2.94,-2.31,-12.43
23.013,-0.12,-1.65,-13.22
23.054,0.9,-0.2,-13.3
23.095,2.55,-1.73,-14.44
23.136,0.16,-3.18,-12.59
23.177,-0.67,-2.39,-11.73
23.218,0.39,-1.02,-11.65
23.259,-0.08,-1.92,-9.22
23.3,0.98,-1.8,-8.24
23.341,1.88,-0.59,-8.71
23.382,0.04,-0.55,-7.73
23.423,2,-1.22,-10.16
23.464,3.45,-1.73,-14.08
23.505,0.67,-2.2,-14.24
23.546,-4,-0.35,-11.81
23.587,-0.16,1.69,-14.08
23.628,-0.94,-0.47,-13.65
23.669,-2,-2.39,-11.34
23.71,0.08,-0.9,-12.43
23.751,-1.77,-0.43,-11.26
23.792,-1.18,-1.53,-11.18
23.834,-0.71,-1.53,-12.24
23.875,-2.47,0.04,-11.96
23.916,-2.94,-0.35,-11.45
23.957,-2.47,0,-11.26
23.998,-2.67,0.94,-11.61
24.039,-2.55,0.27,-12.51
24.08,-2.82,0.9,-11.85
24.121,-1.29,-0.63,-12.94
24.162,0.51,-0.51,-15.69
24.204,-4.82,-0.82,-13.53
24.245,-5.49,-1.84,-12.28
24.286,-0.59,-2.98,-13.61
24.327,0.04,-1.22,-15.26
24.368,-2.86,-2.51,-13.14
24.409,-0.43,-3.37,-12.91
24.45,1.26,-0.2,-13.69
24.491,0.2,-2.2,-12.08
24.532,1.14,-4.08,-11.41
24.573,0.78,-0.94,-10.75
24.614,0.16,0.2,-9.18
24.655,0.94,-1.26,-8.47
24.696,0.94,-1.29,-8.55
24.737,1.1,-0.51,-9.26
24.778,1.22,-1.14,-9.77
24.819,2.31,-2.39,-12
24.86,2.86,-3.1,-15.49
24.901,-2.08,0.31,-13.34
24.942,-3.41,2.16,-12.59
24.983,-0.71,1.06,-13.65
25.024,-0.16,-0.71,-13.93
25.065,-1.88,-0.31,-12.55
25.106,-0.08,-0.67,-12
25.147,-0.59,-0.08,-13.3
25.188,-1.57,-1.02,-10.04
25.229,0.59,-2.28,-10.4
25.27,0,-0.27,-10.75
25.311,-0.98,-0.04,-10.67
25.352,-1.1,0.35,-10.79
25.393,-1.45,0.51,-10.24
25.434,-0.75,0.27,-11.61
25.475,-1.02,0.31,-11.96
25.516,-1.92,0.27,-13.34
25.557,-0.82,-0.35,-15.81
25.598,-2.59,-0.04,-15.97
25.639,-8.2,1.18,-12.91
25.68,-4.31,-1.1,-13.57
25.721,2,-0.55,-15.34
25.762,-2.2,0.35,-14.32
25.803,-1.06,-2.59,-14.55
25.844,-0.78,-2.31,-14.04
25.885,-1.29,-1.73,-13.02
25.926,1.33,-2.98,-12.51
25.967,0.94,-3.06,-10.12
26.008,1.06,-1.37,-9.3
26.049,2.08,-1.69,-8.2
26.09,1.45,-2.04,-7.61
26.131,1.33,-1.02,-8.28
26.172,2.24,-1.41,-8.9
26.213,2.59,-0.08,-11.26
26.254,4.98,-2.12,-14.51
26.295,2.28,-1.06,-15.81
26.336,-3.73,4.63,-14.4
26.377,-1.53,4.35,-16.79
26.418,-1.84,-2.08,-15.22
26.459,-4.04,-2.51,-12.83
26.5,-1.88,-1.49,-11.57
26.541,-0.71,-0.08,-10.79
26.582,0,-1.88,-9.92
26.623,0.04,-3.49,-10.04
26.664,-1.96,-0.94,-10.47
26.705,-2.82,-0.31,-10.94
26.746,-3.8,-0.86,-10.55
26.787,-3.65,0.12,-10.75
26.828,-1.53,0.63,-13.06
26.869,-2.2,-0.2,-13.93
26.91,-1.22,-0.39,-15.93
26.951,-1.84,-0.12,-16.4
26.992,-5.65,2.04,-13.65
27.033,-3.1,-0.67,-12.98
27.074,2.71,-2.31,-13.93
27.115,0.43,0.75,-14.12
27.156,-1.65,-1.69,-13.34
27.197,-1.22,-2.31,-12.63
27.238,-0.71,-1.49,-12.51
27.279,0.94,-3.18,-11.89
27.32,1.18,-3.18,-10.75
27.361,0.12,-1.96,-9.81
27.402,0.39,-2.12,-8.79
27.443,0.39,-1.88,-8.04
27.484,1.26,0.16,-9.81
27.525,0.16,-0.86,-8.87
27.566,0.75,-0.39,-10.28
27.607,2.98,-1.61,-12.71
27.648,2.28,-1.77,-13.18
27.689,-4.47,3.77,-12
27.73,-1.49,3.8,-14.16
27.771,-0.2,-0.75,-14.83
27.812,-3.92,-1.65,-12.36
27.853,-2.55,-0.59,-12.2
27.894,-1.29,0.51,-12
27.935,-0.75,-2.08,-10.55
27.976,0.78,-1.22,-11.41
28.017,-1.18,0.47,-11.53
28.058,-2.43,0.86,-10.43
28.099,-1.73,0.63,-10.87
28.14,-1.92,1.37,-11.14
28.181,-1.33,1.49,-12.32
28.222,-2.47,0.94,-12.63
28.263,-0.75,0.39,-16
28.304,-1.8,-0.9,-15.69
28.345,-6.43,1.06,-12.98
28.386,-2.51,-0.27,-13.73
28.427,2.12,-2.59,-15.34
28.468,-2.51,-0.43,-13.42
28.509,-0.67,-1.57,-13.57
28.55,0.35,-0.98,-13.53
28.591,-0.75,-1.77,-12.28
28.632,2.12,-3.37,-12.67
28.673,0.98,-2.98,-11.14
28.714,-0.16,-2.55,-9.77
28.755,1.18,-3.18,-8.94
28.796,0.39,-1.14,-8.16
28.837,1.29,-1.8,-8.39
28.878,1.65,-1.45,-9.02
28.919,2.67,0.08,-11.81
28.96,6.12,-2.67,-14.2
29.001,0.35,-2.04,-12.94
29.042,-4.51,5.02,-13.77
29.083,0.35,4,-17.26
29.124,-2.67,-2.55,-13.81
29.165,-3.1,-0.78,-11.18
29.206,0.51,0.9,-12.04
29.247,-0.67,-1.26,-9.53
29.288,0.27,-1.29,-10.08
29.329,-0.24,-1.33,-11.22
29.37,-1.1,-1.57,-11.65
29.411,-2.79,-0.08,-11.45
29.452,-3.8,0.16,-10.75
29.493,-1.8,0.94,-12.08
29.534,-2.35,1.22,-12.12
29.575,-3.41,0.43,-12
29.616,-0.51,-0.31,-16.16
29.657,-2.35,0.04,-15.34
29.698,-6.71,1.33,-12.43
29.739,-1.8,-1.41,-14.36
29.78,2.86,-1.96,-15.49
29.821,-2.98,0.31,-12.94
29.862,-2.47,-2.47,-13.3
29.903,0.59,-1.73,-13.65
29.944,-0.98,-1.8,-12.4
29.985,0.59,-3.14,-12.55
30.026,-0.51,-2.79,-11.02
30.067,-0.31,-2.63,-10.04
30.108,0.98,-2.82,-9.57
30.149,0.75,-1.77,-8.24
30.19,1.92,-2.55,-8.12
30.231,2.24,-1.57,-8.47
30.272,2.24,-0.04,-10.16
30.313,3.14,-0.51,-13.22
30.354,2.04,-1.73,-17.38
30.395,-6.67,0.12,-12.79
30.436,-4.35,4.59,-12.59
30.477,2,-0.2,-14.51
30.518,-3.1,-1.49,-12.16
30.559,-2.59,1.53,-12
30.601,-0.78,-0.98,-10.98
30.642,-2.16,-2.24,-9.57
30.683,-1.06,-0.35,-11.41
30.724,-1.45,-1.96,-11.06
30.765,-2.28,-1.77,-10.51
30.806,-2.55,-0.47,-10.75
30.847,-2.28,0.16,-10.79
30.888,-0.78,-0.04,-12.08
30.929,-1.18,0.04,-12.79
30.97,-2.16,-0.2,-13.81
31.011,-0.12,-0.31,-15.81
31.052,-3.88,-0.08,-13.85
31.093,-5.81,0.78,-11.65
31.134,-1.49,0.63,-13.3
31.175,0.12,0,-14.36
31.216,-2.35,0.04,-14.83
31.257,-3.18,-3.06,-13.42
31.298,-2,-1.18,-13.49
31.339,0,-1.65,-13.53
