NAME:,walk_1_2.csv,,
19,-7.85,5.1,-1.06
19.04,-8.47,5.45,0.43
19.09,-9.26,4.9,-0.55
19.13,-7.41,5.92,-1.65
19.17,-9.45,7.34,-2.79
19.21,-11.65,7.65,-2.51
19.25,-9.77,6.04,-2.35
19.3,-7.26,5.22,-2.63
19.34,-6.59,6.67,-2.2
19.38,-6.55,7.69,-1.88
19.42,-6.55,7.45,-1.53
19.46,-7.26,6.9,-1.02
19.51,-7.3,5.81,-0.39
19.55,-7.53,6.24,-0.63
19.59,-6.28,6.39,-0.27
19.63,-6.67,6.9,-0.9
19.67,-6.59,6.35,-0.16
19.72,-7.57,5.73,-0.12
19.76,-7.3,6.32,1.18
19.8,-8.2,6.32,0.63
19.84,-7.06,5.26,0.43
19.88,-9.18,8.47,-0.78
19.93,-5.65,9.53,-4.16
19.97,-6.94,8.75,-1.8
20.01,-7.18,7.18,-4.16
20.05,-7.3,4.28,-2.98
20.09,-7.81,6,-3.02
20.14,-7.85,6.75,-2.47
20.18,-8.2,6.47,-2.35
20.22,-7.92,5.65,-0.94
20.26,-8.24,4.98,-2.04
20.3,-8.28,5.26,-1.45
20.35,-8.28,4.9,-1.41
20.39,-8.16,5.3,-1.8
20.43,-7.61,5.96,-1.65
20.47,-8.32,5.96,-1.06
20.51,-8.63,5.45,-0.63
20.56,-8.55,5.26,-0.9
20.6,-12.16,7.14,-2.47
20.64,-9.57,7.61,-2.43
20.68,-7.92,6.39,-2.9
20.72,-7.06,6.9,-2.28
20.77,-8,8,-1.77
20.81,-7.88,7.57,-1.84
20.85,-6.63,5.96,-1.41
20.89,-5.81,7.57,-1.53
20.93,-6.67,7.49,-1.02
20.98,-6.75,7.14,-1.06
21.02,-6.51,6.79,-1.33
21.06,-6.75,5.88,-1.14
21.1,-7.1,5.41,-0.31
21.14,-7.06,5.1,-0.24
21.19,-7.26,5.53,0.35
21.23,-7.77,5.33,0.27
21.27,-8.71,7.69,0.08
21.31,-10.79,12.08,-0.51
21.35,-6.28,6.55,-1.18
21.4,-5.22,5.96,-3.22
21.44,-7.22,7.06,-2.86
21.48,-7.22,7.73,-2.98
21.52,-7.57,7.06,-2.55
21.56,-8.47,5.69,-2.55
21.6,-8.51,5.45,-2.39
21.65,-9.1,4.28,-2.16
21.69,-8.63,4.51,-1.29
21.73,-8.55,4.43,-1.37
21.77,-9.02,4.79,-0.98
21.82,-8.75,3.84,-0.59
21.86,-8.75,4.55,0.82
21.9,-8.83,3.88,-0.55
21.94,-7.73,4.71,-1.1
21.98,-11.06,4.94,-2.04
22.02,-11.73,6.83,-1.92
22.07,-9.45,7.96,-1.61
22.11,-8.98,7.02,-2.67
22.15,-6.79,5.73,-2.9
22.19,-6.32,6.39,-2.24
22.24,-8.2,8.08,-1.14
22.28,-7.57,7.61,-0.35
22.32,-7.18,6.59,-0.75
22.36,-7.41,6.28,-0.2
22.4,-6.67,5.69,0.27
22.44,-5.96,6.24,0.94
22.49,-6.71,5.53,0.39
22.53,-6.75,5.06,0.59
22.57,-6.83,5.26,1.84
22.61,-7.61,5.22,2.59
22.65,-7.96,5.65,2.39
22.7,-8.83,6.75,0.98
22.74,-8.12,10.98,1.14
22.78,-5.61,8,-1.69
22.82,-6.39,9.26,-2.55
22.86,-6.04,7.49,-2.47
22.91,-5.22,6.86,-2.86
22.95,-7.26,7.88,-2.86
22.99,-7.41,6.83,-2.71
23.03,-7.73,5.73,-2.12
23.07,-8.24,5.06,-2.98
23.11,-8.71,5.84,-2.59
23.16,-8,6.08,-1.69
23.2,-9.06,4.82,-2.28
23.24,-9.02,4.63,-2.08
23.28,-8.87,4.31,-0.94
23.33,-8.98,4.2,-1.22
23.37,-9.18,4.31,-1.45
23.41,-8.55,5.14,-0.75
23.45,-9.22,4.75,-1.22
23.49,-11.02,7.65,-3.26
23.53,-8.39,8.63,-2.43
23.58,-6.79,7.22,-4.16
23.62,-5.65,7.02,-2.71
23.66,-7.57,7.96,-2.39
23.7,-8.36,6.67,-1.14
23.75,-7.61,6.32,-0.94
23.79,-6.63,7.18,-0.86
23.83,-6.79,7.02,-0.67
23.87,-6.16,6.32,0
23.91,-6.51,5.53,0.63
23.95,-6.63,5.14,1.1
24,-7.22,5.53,2.86
24.04,-6.67,5.77,3.96
24.08,-6.63,5.53,3.02
24.12,-9.3,10.04,-1.69
24.16,-7.34,8.94,-0.78
24.2,-7.18,7.61,-2.71
24.25,-7.69,8.08,-2.94
24.29,-5.92,6.32,-3.61
24.33,-7.37,7.37,-2.47
24.37,-7.53,6.51,-2.82
24.42,-7.61,5.14,-2.39
24.46,-9.14,4.75,-2.16
24.5,-9.06,5.06,-1.73
24.54,-8.59,4.9,-0.98
24.58,-8.43,4.86,-1.26
24.62,-8.51,4.98,-0.98
24.67,-8.79,4.51,-0.71
24.71,-8.87,4.55,-0.12
24.75,-7.96,5.61,-0.04
24.79,-8.24,4.86,-0.63
24.83,-9.3,5.37,-1.65
24.88,-13.22,8.43,-2.75
24.92,-9.02,6.98,-2.51
24.96,-6.71,5.18,-2.47
25,-7.49,6.79,-0.86
25.05,-9.06,4.55,-1.49
25.09,-9.14,5.18,-0.12
25.13,-7.92,5.53,-0.55
25.17,-7.1,5.33,0.43
25.21,-7.73,5.45,0
25.25,-8.16,5.02,0.04
25.3,-7.41,4.43,1.18
25.34,-6.75,5.69,0.04
25.38,-6.9,5.53,0.16
25.42,-6.9,6.55,0.75
25.46,-6.47,6.63,1.06
25.5,-7.18,7.57,-0.2
25.55,-10.36,6.9,2.71
25.59,-7.3,9.81,-5.84
25.71,-7.92,4.28,-2.75
25.75,-9.1,5.77,-1.29
25.8,-8.55,5.33,-0.94
25.84,-8.55,4.71,-0.2
25.88,-8.28,4.59,-0.24
25.92,-8.71,5.02,-0.9
25.97,-8.39,5.37,-0.86
26.01,-8.24,5.1,-0.63
26.05,-8.12,5.26,-1.33
26.09,-8.28,5.37,-0.82
26.13,-8.59,4.86,-0.55
26.17,-8.39,4.98,-1.49
26.22,-8.2,5.22,-1.61
26.26,-10.51,6.79,-3.06
26.3,-10.4,8.59,-2.31
26.34,-9.02,7.26,-2.39
26.39,-7.41,6.98,-2.51
26.43,-4.9,7.61,-1.88
26.47,-7.73,8.08,-1.06
26.51,-8.55,7.06,-0.51
26.55,-7.02,6.51,-0.67
26.59,-6.12,7.02,-0.59
26.64,-5.53,7.14,-0.47
26.68,-4.86,7.06,0.04
26.72,-5.65,6.08,-0.59
26.76,-6,5.18,0.55
26.81,-7.61,5.57,2.04
26.85,-8.79,6.32,2.82
26.89,-8.75,4.94,1.92
26.93,-9.89,10.51,0.08
26.97,-3.61,9.45,-2.39
27.01,-6.75,9.38,-0.59
27.06,-7.45,5.69,-3.41
27.1,-6.63,6.12,-2.47
27.14,-5.45,8.9,-4.47
27.18,-7.61,6.79,-2.86
27.22,-7.61,5.22,-2.16
27.27,-8.87,5.45,-1.96
27.31,-8.39,5.53,-2.16
27.35,-8.47,5.69,-1.69
27.39,-8.43,4.82,-1.65
27.43,-8.83,4.67,-1.18
27.48,-8.94,4.98,-0.27
27.52,-8.39,5.18,-0.75
27.56,-9.3,6.32,-1.22
27.6,-10.55,8.28,-1.77
27.64,-10.47,6.63,-1.73
27.69,-7.92,5.73,-2.94
27.73,-5.18,6.9,-1.29
27.77,-8.43,7.73,-0.63
27.81,-8.71,6.59,0.08
27.85,-7.34,6.32,-0.24
27.9,-6,6.94,2.12
27.94,-5.61,5.41,2.43
27.98,-5.73,5.73,1.8
28.02,-5.65,5.92,0.9
28.06,-6,5.88,1.18
28.1,-7.41,5.88,2.28
28.15,-7.41,6.04,3.3
28.19,-6.55,6.94,2
28.23,-6.63,6.9,1.53
28.27,-11.65,11.06,0.43
28.31,-6.24,9.61,-0.82
28.35,-6.67,7.45,-3.3
28.4,-6.67,5.96,-3.92
28.44,-6.67,5.41,-3.1
28.48,-6.71,7.81,-1.92
28.52,-8.08,5.33,-1.88
28.56,-7.96,4.2,-1.92
28.61,-8.32,4.94,-1.49
28.65,-8.67,5.45,-1.02
28.69,-7.77,5.18,-1.45
28.73,-8.16,5.84,-1.18
28.77,-8.32,5.65,0
28.82,-8.39,5.02,-0.43
28.86,-8,6.2,-1.02
28.9,-8.67,5.45,-1.33
28.94,-12.32,6.98,-1.84
28.98,-10.28,6.39,-2.31
29.03,-6.75,5.45,-2.71
29.07,-9.69,8.16,-1.18
29.11,-9.92,5.92,-1.41
29.15,-7.96,5.61,-0.63
29.19,-7.1,6.94,-1.1
29.24,-6.67,6.43,-0.27
29.28,-6.39,5.1,0.55
29.32,-7.02,5.53,-0.2
29.36,-5.65,5.61,-0.08
29.4,-5.81,5.06,0.47
29.45,-7.34,5.92,2.04
29.49,-7.81,6.12,3.77
29.53,-8,5.45,2.2
29.57,-7.41,1.73,3.26
29.61,-14.91,12.16,-3.14
29.65,-4.28,11.53,-1.77
29.7,-3.06,4.55,-4.35
29.74,-9.89,6.75,-5.18
29.78,-6.04,7.53,-2.55
29.82,-5.14,7.65,-2
29.86,-9.14,5.33,-1.57
29.91,-7.57,5.02,-1.92
29.95,-8.32,4.82,-0.9
29.99,-8.2,5.61,-0.78
30.03,-7.53,5.41,-1.14
30.07,-8,5.45,-0.82
30.12,-8,5.84,-0.94
30.16,-8.63,5.06,-0.82
30.2,-8.39,5.53,-1.14
30.24,-9.18,5.1,-1.57
30.28,-11.65,7.41,-1.65
30.33,-9.89,6.28,-1.92
30.37,-7.53,6.35,-3.02
30.41,-7.06,7.96,-1.53
30.45,-10.47,7.14,-1.14
30.49,-9.06,5.37,-0.43
30.54,-7.37,6.63,-0.51
30.58,-7.77,6.86,-1.37
30.62,-5.88,6,-0.31
30.66,-5.81,5.77,-0.39
30.7,-5.33,5.81,-0.55
30.75,-6.55,5.96,1.1
30.79,-6.9,5.96,2.35
30.83,-8.75,7.22,3.96
30.87,-7.65,6.39,1.06
30.91,-9.92,9.61,3.26
30.95,-8.75,5.26,-4.08
31,-8.24,9.81,1.18
31.04,-6.94,6.16,-4.55
31.08,-7.69,4.24,-3.06
31.12,-7.02,6.71,-2.35
31.16,-7.22,6.59,-1.88
31.21,-8.12,5.37,-1.84
31.25,-7.61,4.63,-1.18
31.29,-8.32,5.1,-1.18
31.33,-8.32,5.65,-1.14
31.37,-7.69,5.45,-0.98
31.42,-7.92,5.37,-0.63
31.46,-8.87,5.22,-0.04
31.5,-8.87,5.18,-0.63
31.54,-9.06,5.84,-1.37
31.58,-12.12,7.65,-1.96
31.63,-10.51,6.94,-1.8
31.67,-7.18,5.53,-2.98
31.71,-7.85,8.43,-0.59
31.75,-9.65,7.49,-1.45
31.79,-8.32,4.79,-1.18
31.84,-7.14,6.71,-1.06
31.88,-6.28,6.71,-1.02
31.92,-6.75,6.55,-0.39
31.96,-6.67,5.37,-0.2
32,-5.84,5.57,-0.39
32.05,-6.24,5.14,1.29
32.09,-7.57,6,2.67
32.13,-9.14,6.75,3.22
32.17,-7.26,5.14,1.26
32.21,-7.73,7.18,3.18
32.26,-13.26,10.63,-2.16
32.3,-7.37,6.9,-1.57
32.34,-6.67,5.81,-4
32.38,-7.73,4.39,-3.33
32.42,-7.14,6.86,-1.92
32.47,-7.57,6.75,-1.92
32.51,-8.39,5.14,-1.65
32.55,-7.61,4.59,-1.26
32.59,-8.75,5.33,-1.14
32.63,-8.2,5.77,-1.41
32.68,-7.65,5.22,-1.37
32.72,-8.08,5.81,-1.65
32.76,-7.88,5.65,-0.78
32.8,-8.55,5.45,-0.35
32.84,-8.24,6.35,-1.06
32.89,-10,5.06,-2.79
32.93,-12.55,8.04,-2.2
32.97,-8.94,6.12,-1.26
33.01,-6.2,5.73,-1.96
33.05,-8.67,7.41,-0.67
33.1,-10.04,6.08,-1.61
33.14,-8.43,5.45,-0.51
33.18,-6.75,6.32,-1.53
33.22,-6.83,6.39,-1.18
33.26,-6.59,5.73,-0.43
33.31,-5.73,6,-1.18
33.35,-6.2,5.61,-0.75
33.39,-6.55,5.73,0.08
33.43,-6.94,6.04,1.57
33.47,-9.81,6.08,3.41
33.52,-10.04,5.65,1.37
33.56,-8,4.16,2.24
33.6,-14.4,9.65,-1.26
33.64,-4.79,9.26,-1.84
33.68,-6.12,6.94,-4.24
33.72,-6.9,6.08,-4.51
33.77,-6.43,7.69,-1.45
33.81,-5.18,7.81,-2.82
33.85,-8.24,4.35,-2.12
33.89,-7.57,4.43,-1.37
33.93,-8.51,5.49,-1.14
33.98,-8,5.41,-1.06
34.02,-7.73,5.33,-1.61
34.06,-7.85,5.33,-0.86
34.1,-8.47,5.37,-0.94
34.14,-8.67,5.45,-0.35
34.19,-9.22,5.37,-1.22
34.23,-10.12,5.33,-2.63
34.27,-11.77,9.45,-2.71
34.31,-8.83,6.83,-2.51
34.35,-5.18,5.96,-2.71
34.4,-8.16,7.57,-0.67
34.44,-9.3,6.08,-1.14
