NAME:,ofekrun3.csv
EXPERIMENT TIME:,Tue May 24 18:37:52 GMT+03:00 2022
ACTIVITY TYPE:,Running
COUNT OF ACTUAL STEPS:,86

Time [sec],ACC X,ACC Y,ACC Z
447.77,5.84,1.29,-2.43
447.83,0.04,-4.82,-2.35
447.88,-5.37,-0.86,-3.49
447.94,-2.79,20.01,3.77
447.99,2.31,20.01,-1.22
448.04,3.49,16.12,7.37
448.10,2.08,1.96,1.18
448.15,-2.86,-7.18,-1.77
448.20,5.49,-3.61,-0.82
448.26,0.82,4.75,-3.41
448.31,8.75,20.01,9.77
448.36,-4.63,17.57,5.96
448.42,5.84,18.51,3.22
448.47,-2.31,7.77,-1.1
448.53,4.90,3.53,-2.0
448.58,-1.14,-3.41,1.49
448.63,-2.24,-2.31,0.71
448.69,8.32,9.34,-0.71
448.74,6.94,20.01,-6.2
448.79,-0.12,20.01,8.0
448.85,4.47,7.02,1.96
448.90,-4.63,-2.94,2.47
448.95,7.30,-6.20,-6.83
449.01,2.55,1.84,-0.98
449.06,6.12,20.01,11.85
449.11,1.06,11.57,7.85
449.17,7.69,20.01,3.14
449.22,-0.27,9.38,-1.1
449.27,3.30,2.98,-0.08
449.33,0.71,-0.12,-1.41
449.38,-1.10,-2.98,-1.88
449.43,0.55,-1.02,-2.63
449.49,2.16,20.01,5.3
449.54,-0.75,20.01,2.75
449.60,4.43,12.24,4.98
449.65,-1.49,-0.67,4.75
449.70,0.12,-11.92,2.08
449.76,6.28,0.63,-0.24
449.81,0.90,12.87,3.69
449.86,-5.30,10.36,12.43
449.92,11.22,20.01,3.8
449.97,-5.10,13.73,2.24
450.02,2.90,1.61,-1.92
450.08,2.39,-1.41,1.26
450.13,-0.55,-1.14,0.43
450.18,-0.47,-1.26,-2.47
450.24,8.94,20.01,-7.45
450.29,-0.39,20.01,0.2
450.34,4.39,15.06,4.0
450.40,-0.27,-0.43,3.73
450.45,3.37,-8.43,-10.32
450.50,5.96,-2.98,-2.59
450.56,0.20,5.84,-7.18
450.61,-2.86,6.08,1.29
450.67,-0.39,20.01,4.67
450.72,2.04,11.30,5.3
450.77,0.94,5.81,0.78
450.83,1.80,4.04,-4.28
450.88,-0.78,-2.94,-0.59
450.93,10.16,-5.77,-8.08
450.99,6.51,15.46,-2.08
451.04,6.24,20.01,-6.32
451.09,3.37,17.50,5.88
451.15,2.55,7.53,-3.77
451.20,-3.10,-6.86,-2.63
451.25,7.06,-4.67,-2.31
451.31,0.24,7.14,-0.47
451.36,5.06,19.53,3.33
451.41,-0.39,20.01,6.43
451.47,3.96,15.30,5.77
451.52,-1.29,7.88,-0.71
451.57,10.98,5.30,-5.81
451.63,-2.28,-2.20,1.33
451.68,-1.57,-2.35,3.77
451.73,11.89,17.85,-9.02
451.79,14.47,20.01,-0.9
451.84,-3.73,20.01,2.08
451.89,6.24,9.89,2.94
451.95,-5.18,-7.45,1.14
452.00,6.67,-5.06,-3.77
452.06,4.82,5.65,-3.1
452.11,-10.59,12.16,3.53
452.16,1.18,20.01,0.43
452.22,0.12,14.87,8.36
452.27,-1.69,7.57,-1.45
452.32,7.81,4.71,-0.82
452.38,-0.31,-0.90,-0.39
452.43,-1.57,-4.35,6.43
452.48,2.51,13.57,-0.43
452.54,10.94,20.01,-6.39
452.59,0.12,20.01,7.65
452.64,5.06,10.83,0.71
452.70,-4.55,-3.84,0.51
452.75,5.77,-4.28,-5.14
452.81,2.20,4.75,-0.63
452.86,8.28,20.01,15.34
452.92,-6.43,14.36,11.34
452.97,11.45,20.01,2.47
453.02,-5.02,10.36,-0.71
453.08,5.88,4.86,0.31
453.13,-1.80,-4.04,0.31
453.18,-0.78,0.59,-2.51
453.24,5.69,6.79,-5.84
453.29,11.34,20.01,-0.2
453.35,-1.77,20.01,8.2
453.40,5.18,8.20,6.35
453.45,-2.79,-1.14,4.39
453.51,4.90,-6.32,-4.47
453.56,2.20,0.98,-1.06
453.61,5.22,18.63,0.08
453.67,-3.26,7.49,15.49
453.72,7.34,20.01,4.0
453.78,-6.55,10.90,4.35
453.83,5.77,1.61,-0.04
453.88,3.45,1.73,-2.28
453.94,-1.14,-2.86,-0.35
453.99,0.47,-0.20,-8.94
454.05,7.88,20.01,5.1
454.10,-2.75,20.01,1.92
454.15,6.16,9.02,6.39
454.21,-4.94,0.27,3.22
454.26,3.49,-9.53,-5.02
454.31,3.80,-1.02,0.0
454.37,4.86,12.32,-6.83
454.42,-3.84,9.77,18.87
454.48,9.02,20.01,5.69
454.53,-1.80,11.06,0.2
454.58,5.41,3.80,0.0
454.64,0.67,-0.20,-0.59
454.69,-1.53,-2.31,-0.59
454.74,-0.86,-0.31,-5.88
454.80,8.87,20.01,2.51
454.85,-5.84,20.01,3.92
454.90,6.43,16.83,1.18
454.96,-1.84,-1.29,3.49
455.01,-0.04,-7.85,-3.45
455.07,5.88,-6.32,-1.22
455.12,6.75,6.12,-18.4
455.17,-4.43,10.71,17.02
455.23,4.39,20.01,2.43
455.28,-5.10,12.67,1.26
455.33,7.02,2.90,-0.27
455.39,2.08,0.04,3.65
455.44,-2.16,-4.28,-2.08
455.49,5.06,1.61,-12.91
455.55,20.01,20.01,1.18
455.60,-4.51,20.01,4.94
455.66,10.59,6.00,-5.49
455.71,-3.57,-0.75,5.65
455.76,4.43,-9.26,-5.33
455.82,3.18,-0.04,0.39
455.87,2.12,2.67,0.0
455.93,-3.49,4.82,8.71
455.98,7.02,20.01,1.49
456.03,-1.22,10.51,4.0
456.09,1.41,4.12,0.2
456.14,2.35,-0.90,1.06
456.20,-0.98,-3.49,-1.41
456.25,2.04,1.45,-10.79
456.30,9.89,20.01,7.92
456.36,-4.71,20.01,1.14
456.41,8.32,16.24,0.43
456.46,-1.77,-0.27,3.73
456.52,0.47,-9.02,2.67
456.57,4.86,-4.00,-0.04
456.63,3.26,8.28,-10.51
456.68,-6.51,6.39,19.85
456.73,6.71,20.01,4.0
456.79,-1.77,12.98,2.86
456.84,0.71,5.57,-0.2
456.90,2.51,0.08,-0.78
456.95,-2.20,-3.30,0.86
457.00,-1.53,-0.63,-1.18
457.06,6.43,20.01,-3.3
457.11,2.39,20.01,-5.41
457.16,1.49,16.28,4.75
457.22,0.59,1.29,3.53
457.27,-1.77,-14.47,3.69
457.33,5.33,-0.71,0.08
457.38,-1.77,3.80,-3.65
457.43,14.28,20.01,-6.94
457.49,-4.90,16.08,8.55
457.54,6.86,20.01,3.65
457.60,-2.24,5.14,0.08
457.65,17.38,-4.12,-4.51
457.70,-0.59,-0.59,-0.98
457.76,-3.10,0.31,7.81
457.81,6.00,18.67,3.18
457.86,1.69,20.01,-1.61
457.92,5.96,18.87,4.24
457.97,3.84,4.08,-1.61
458.02,-3.53,-6.90,-0.94
458.08,3.69,-3.18,-0.31
458.13,0.47,10.43,-5.14
458.19,20.01,20.01,-1.84
458.24,-8.47,15.85,7.88
458.29,6.63,15.10,3.65
458.35,-2.39,7.14,-0.75
458.40,5.45,2.59,-2.08
458.46,-0.35,-3.10,-1.02
458.51,-0.31,-1.37,0.27
458.56,9.57,10.94,1.33
458.62,14.28,20.01,-2.55
458.67,-0.16,20.01,5.65
458.73,1.73,15.49,3.3
458.78,-5.02,-3.26,0.08
458.83,8.98,-6.00,-4.08
458.89,2.31,2.75,0.55
458.94,3.69,14.20,-5.26
458.99,-4.35,14.79,9.77
459.05,10.75,20.01,5.06
459.10,-3.37,11.02,2.63
459.16,4.55,4.90,1.37
459.21,0.55,-0.43,-1.18
459.26,-3.10,-3.88,1.49
459.32,1.57,1.06,-2.31
459.37,13.93,20.01,8.98
459.42,-7.92,20.01,8.08
459.48,6.98,16.08,8.32
459.53,-2.79,-0.08,2.08
459.59,4.90,-7.61,-7.49
459.64,4.67,-2.00,-2.79
459.69,1.57,20.01,13.22
459.75,0.90,3.49,16.75
459.80,9.89,20.01,5.84
459.85,-4.31,12.16,4.82
459.91,6.16,2.08,2.71
459.96,1.92,1.37,-0.55
460.02,1.49,-3.14,0.04
460.07,-0.59,0.00,-5.3
460.12,-6.67,20.01,7.85
460.18,0.67,20.01,5.37
460.23,4.31,15.49,4.98
460.28,-2.55,-0.78,5.06
460.34,2.98,-6.24,-7.53
460.39,3.14,-1.84,0.24
460.44,5.88,1.06,-12.75
460.50,-1.10,8.16,9.96
460.55,3.02,20.01,4.55
460.61,1.53,17.22,4.08
460.66,-0.63,6.47,0.08
460.71,0.67,-0.27,-0.51
460.77,0.04,-2.71,-0.82
460.82,-0.94,-3.02,2.59
460.87,6.67,10.75,3.18
460.93,4.20,20.01,-3.14
460.98,3.65,19.34,5.06
461.04,20.01,-3.45,19.53
461.09,-4.08,-3.92,-0.98
461.14,5.22,-2.00,-0.94
461.20,-0.24,5.41,0.51
461.25,1.84,20.01,-6.04
461.30,-1.37,13.65,7.34
461.36,0.35,17.46,7.41
461.41,-1.84,7.85,-2.31
461.47,7.22,7.77,-6.9
461.52,0.04,-1.33,-0.31
461.57,-2.12,-2.35,1.18
461.63,5.81,12.20,1.37
461.68,5.18,20.01,-4.79
461.74,4.31,20.01,6.0
461.79,5.18,13.02,-1.45
461.84,-16.24,-2.55,12.55
461.90,6.32,-3.18,-2.39
461.95,1.84,2.43,-0.12
462.01,11.57,9.45,-0.51
462.06,0.47,12.40,6.2
462.11,4.39,20.01,4.31
462.17,-1.96,10.87,-0.63
462.22,3.96,2.59,-2.31
462.28,1.26,0.08,-1.53
462.33,1.14,-4.35,1.53
462.38,8.24,7.65,-3.8
462.44,13.18,20.01,-12.87
462.49,6.00,20.01,4.9
462.55,7.30,4.75,-2.82
462.60,-4.55,-5.18,4.79
462.65,4.47,-3.84,-6.12
462.71,4.28,8.36,-0.16
462.76,1.29,1.53,-8.24
462.82,0.47,1.57,18.16
462.87,2.16,20.01,4.9
462.92,-1.02,12.67,4.35
462.98,3.37,4.94,0.12
463.03,2.04,2.31,-2.75
463.08,-0.82,-2.71,1.29
463.14,1.18,-1.88,-0.63
463.19,5.06,15.14,0.24
463.24,-0.71,20.01,-3.1
463.30,8.75,17.30,-0.98
463.35,0.94,-7.30,8.08
463.40,-4.63,-5.06,0.16
463.46,6.00,0.00,-0.78
463.51,1.41,1.02,-0.86
463.57,10.40,14.00,0.59
463.62,-1.80,11.61,10.94
463.67,5.81,20.01,4.59
463.73,-0.20,11.53,-1.65
463.78,6.86,4.24,-2.16
463.83,1.29,-4.24,0.08
463.89,-4.04,-1.77,0.94
463.94,3.57,7.69,-8.32
464.00,17.57,20.01,-7.92
464.05,3.06,20.01,4.63
464.10,6.28,10.94,5.33
464.16,-4.47,0.35,1.1
464.21,4.75,-8.63,-4.51
464.27,3.57,-1.80,-1.61
464.32,1.33,2.39,-2.35
464.37,0.00,4.31,15.97
464.43,5.18,19.81,2.59
464.48,-2.35,14.12,6.83
464.54,-0.51,5.77,-0.75
464.59,7.49,3.92,-3.33
464.64,-2.08,-5.61,0.59
464.70,-2.75,3.33,3.88
464.75,7.26,20.01,4.0
464.80,-2.39,20.01,-0.9
464.86,3.14,18.24,7.02
464.91,-0.86,-0.63,3.61
464.96,2.90,-4.79,-6.71
465.02,3.77,0.43,-0.78
465.07,-4.16,0.55,4.55
465.12,14.71,20.01,-19.81
465.18,-0.39,18.32,7.88
465.23,2.75,17.46,4.75
465.29,-0.75,7.34,0.12
465.34,5.92,2.08,-2.59
465.39,0.16,-1.37,0.82
465.45,0.86,-1.18,-7.45
465.50,8.24,16.20,0.67
465.55,0.82,20.01,-2.82
465.61,12.55,18.40,4.12
465.66,-1.02,3.69,3.18
465.72,16.67,-20.01,13.34
465.77,5.06,-2.75,-0.71
465.82,-0.71,4.31,-1.77
465.88,15.65,20.01,-16.32
465.93,12.87,15.65,16.67
465.98,4.31,20.01,4.51
466.04,-2.20,4.55,0.27
466.09,9.85,6.04,-7.88
466.15,-0.39,-2.43,0.31
466.20,8.71,-10.36,-13.96
466.25,6.79,6.43,-2.43
466.31,4.75,20.01,-2.43
466.36,5.30,20.01,6.0
466.42,3.18,3.92,7.41
466.47,-5.02,-0.63,5.41
466.52,5.33,-4.16,-1.18
466.58,1.26,2.75,1.77
466.63,5.18,6.67,-7.77
466.68,2.16,6.35,15.81
466.74,2.51,20.01,5.57
466.79,-0.04,9.89,2.12
466.85,2.75,5.81,-0.78
466.90,2.04,1.80,-3.45
466.95,-0.71,-1.92,-0.43
467.01,-2.00,0.24,-6.0
467.06,8.83,20.01,13.69
467.11,-1.84,20.01,2.67
467.17,10.16,16.63,5.33
467.22,13.22,-14.28,-5.22
467.28,1.33,-5.73,-4.31
467.33,5.77,-0.12,-3.18
467.38,1.37,4.39,-3.26
467.44,7.81,19.97,-14.95
467.49,2.47,17.85,3.33
467.54,1.10,17.10,6.16
467.60,-0.67,7.81,-0.63
467.65,4.63,6.83,-2.35
467.71,0.82,-3.49,0.24
467.76,1.33,-1.22,-3.69
467.81,9.53,8.32,1.06
467.87,3.22,20.01,-4.0
467.92,9.85,20.01,3.26
467.98,3.49,4.75,1.06
468.03,-5.84,-5.10,2.04
468.08,5.10,-0.08,0.78
468.14,1.80,0.90,-1.29
468.19,0.04,20.01,9.38
468.24,0.47,13.38,8.67
468.30,5.65,20.01,4.86
468.35,-1.53,10.83,-1.14
468.41,-0.12,9.69,-5.06
468.46,2.67,-2.90,1.49
468.51,-0.67,-0.27,-0.51
468.57,4.94,8.98,1.45
468.62,10.08,20.01,-5.3
468.67,5.14,19.57,3.69
468.73,2.82,4.94,2.59
468.78,-4.24,-4.82,-0.24
468.83,4.90,-4.31,-1.73
468.89,1.14,2.59,-0.43
468.94,10.00,20.01,20.01
469.00,-3.69,8.39,9.1
469.05,8.75,20.01,1.96
469.10,-2.86,10.79,1.18
469.16,5.88,4.71,-1.61
469.21,0.90,-2.51,3.1
469.27,-3.80,-2.31,1.73
469.32,8.98,10.04,-3.41
469.37,10.40,20.01,-4.0
469.43,2.94,20.01,4.43
469.48,2.90,5.53,3.22
469.53,-5.69,-5.84,0.08
469.59,4.86,-4.20,-0.12
469.64,1.41,6.63,-1.26
469.70,14.08,7.57,5.45
469.75,-5.02,14.47,7.77
469.80,8.59,20.01,1.49
469.86,-1.49,11.92,3.1
469.91,4.98,2.43,-0.78
469.96,-0.39,-2.43,5.18
470.02,0.27,-2.63,-0.71
470.07,3.49,1.96,-1.61
470.12,5.41,20.01,6.79
470.17,1.65,20.01,6.79
470.23,8.63,14.98,2.79
470.28,-1.92,4.43,2.39
470.34,-3.73,-8.75,1.96
470.39,6.12,-1.57,-1.14
470.44,4.24,6.59,-9.14
470.50,0.59,14.00,-1.37
470.55,-0.75,17.57,4.86
470.60,4.31,17.61,5.37
470.65,-3.30,8.00,0.78
470.71,6.16,3.37,-2.59
470.76,0.08,-1.84,-0.31
470.82,2.47,-1.73,-8.83
470.87,6.94,9.53,4.82
470.92,3.88,20.01,-4.24
470.97,7.02,20.01,4.28
471.02,4.16,3.84,3.88
471.08,-4.04,-2.24,2.98
471.13,4.71,-4.00,-6.55
471.18,1.57,0.71,0.55
471.23,6.39,7.45,-3.8
471.29,1.61,7.18,18.12
471.34,5.65,20.01,3.61
471.39,-1.33,10.40,4.82
471.45,-0.51,5.06,-0.67
471.50,3.53,2.20,-2.16
471.55,0.35,-3.41,-1.57
471.61,1.22,2.08,-8.2
471.66,9.10,20.01,12.47
471.71,-4.35,20.01,-2.9
471.76,10.20,19.77,4.86
471.82,-0.35,3.77,3.18
471.87,0.86,-6.75,-3.92
471.92,5.10,-1.29,0.59
471.97,-0.71,-0.59,-1.33
472.02,17.61,19.89,-4.16
472.08,-3.77,9.65,9.53
472.13,3.45,20.01,4.82
472.18,-2.16,9.34,-0.2
472.23,7.14,4.47,-2.0
472.29,0.12,-0.90,4.51
472.34,-2.47,-0.51,-2.0
472.39,3.06,5.61,-5.92
472.45,6.51,20.01,-0.63
472.50,-0.90,19.89,6.12
472.55,8.98,15.65,4.24
472.60,-1.61,-0.08,2.31
472.65,-0.04,-8.75,3.77
472.71,4.67,-1.06,0.51
472.76,5.73,-2.63,-12.04
472.82,-3.33,13.02,8.16
472.87,6.24,20.01,4.47
472.92,0.08,12.59,4.67
472.98,-0.27,4.90,0.04
473.03,4.47,2.04,-2.43
473.08,-0.51,-2.16,1.45
473.14,0.04,-0.94,-3.26
473.19,6.39,20.01,-3.37
473.24,3.73,20.01,-4.63
473.30,5.26,20.01,4.39
473.35,3.14,3.77,1.1
473.40,-5.26,-2.82,0.12
473.45,5.61,-5.77,1.45
473.51,2.63,1.96,0.12
473.56,4.82,20.01,12.08
473.61,5.06,11.30,10.75
473.66,8.94,20.01,1.8
473.71,-2.04,10.63,1.77
473.77,2.71,1.65,-0.71
473.82,0.75,-0.24,3.14
473.87,-0.82,-3.49,0.35
473.92,-0.12,1.61,-8.71
473.98,11.57,20.01,5.14
474.03,-2.00,20.01,-2.24
474.08,7.22,16.99,3.02
474.14,-1.26,5.14,1.22
474.19,-1.53,-6.08,-3.18
474.24,4.43,-2.75,2.08
474.30,-0.94,2.35,0.51
474.35,18.36,20.01,10.94
474.40,-4.55,10.16,8.71
474.45,6.39,19.89,4.08
474.51,-2.51,7.06,-0.55
474.56,5.77,3.41,-1.41
474.61,0.31,-1.73,1.96
474.67,-2.16,-3.45,0.08
474.72,3.18,9.53,-1.53
474.77,7.06,20.01,-4.2
474.83,2.00,20.01,6.32
474.88,12.04,6.08,10.9
474.93,-4.75,-1.02,2.9
474.99,5.30,-6.04,-2.63
475.04,2.28,1.45,-1.14
475.09,13.85,20.01,0.78
475.15,1.61,14.98,7.57
475.20,9.89,20.01,3.61
475.25,-3.53,13.49,4.51
475.30,-1.41,2.86,2.0
475.36,7.61,2.16,-3.1
475.41,1.57,-2.94,-0.24
475.46,-4.39,2.79,-3.61
475.52,14.44,20.01,-0.35
475.57,-0.63,20.01,-2.9
475.62,6.67,18.87,5.49
475.67,2.59,4.75,3.02
475.73,-4.86,-1.96,2.35
475.78,4.51,-6.47,-4.2
475.83,4.31,5.69,-1.1
475.89,4.63,20.01,10.98
475.94,-3.61,9.10,16.28
475.99,9.26,19.89,3.49
476.05,1.61,13.73,4.63
476.10,-0.78,6.55,0.55
476.15,13.45,-7.73,-10.47
476.21,-1.84,-1.65,-1.88
476.26,-1.29,-0.82,-2.67
