NAME:,walk_4_1.csv,,
13.408,2.53,-1.38,-4.86
13.431,-0.95,-2.2,-3.78
13.454,-2.4,-2.51,-4.45
13.477,-2.33,-1.05,-6.9
13.501,-1.71,1.02,-11.25
13.524,-2.94,0.59,-13.01
13.547,-4.65,-0.64,-11.15
13.571,-8,-1.61,-10.46
13.594,-4.01,-0.92,-14.57
13.617,1.28,-4.4,-16.46
13.64,0.72,-7.08,-9.97
13.663,3.66,-5.6,-7.44
13.686,6.11,-5.32,-13.73
13.997,2.71,-1.23,-13.75
14.022,-2.07,-0.41,-10.86
14.045,-3.78,-1.53,-8.21
14.068,-2.15,-1.15,-6.21
14.092,-0.05,-0.89,-4.12
14.115,1.2,-1.43,-2.86
14.14,0.33,-1.53,-1.94
14.163,-1.28,0.2,-7.23
14.186,-0.05,-0.36,-16.16
14.209,1.94,-2.91,-15.16
14.232,1.84,0.84,-13.22
14.256,3.71,-0.79,-14.72
14.279,2.79,-6.19,-13.09
14.302,2.79,-6.01,-9.2
14.324,0.69,-4.17,-5.14
14.348,-2.17,-8.05,-6.54
14.371,-4.12,-4.73,-12.04
14.397,-0.89,-1.3,-12.63
14.944,-8.46,-0.49,-11.22
15.921,-1.41,-3.32,-16.16
16.412,2.48,-6.16,-14.8
16.95,1.94,-3.83,-16.77
16.984,1.2,-6.08,-11.55
17.244,2.1,-5.01,-7.44
17.267,4.86,-5.27,-10.86
17.291,2.99,-3.04,-13.98
17.314,-1.69,-0.03,-12.22
17.338,-3.5,-0.74,-9.53
17.361,-1.79,-1.92,-6.37
17.384,-0.28,-1.33,-4.14
17.407,0.56,-0.13,-3.07
17.43,0.49,-0.46,-3.04
17.709,-0.79,0,-5.21
17.733,-1.35,0.64,-11.35
17.757,0.66,-0.92,-15.49
17.78,2.71,-2.4,-14.7
17.803,2.79,2.71,-15.77
17.826,2.05,-4.55,-14.37
17.849,2.12,-6.31,-11.76
17.872,1,-3.55,-6.67
17.895,-2.12,-5.32,-6.19
17.917,-5.09,-5.75,-9.89
17.94,-1.87,-0.95,-11.43
17.963,3.02,-0.33,-9.87
17.986,-3.2,-1.41,-5.67
18.26,-3.6,-0.61,-5.98
18.284,-1.41,0.13,-7.92
18.307,0,0.77,-11.45
18.331,-0.59,1.84,-12.73
18.355,-4.78,-1.84,-11.07
18.378,-8.69,1.61,-11.63
18.401,-1.2,0.59,-16.9
18.425,0.66,-5.65,-17.18
18.447,2.81,-5.57,-8.15
18.47,5.55,-3.25,-8.84
18.494,4.22,-3.35,-14.26
18.516,-0.05,-0.41,-12.91
18.54,-3.22,0.49,-9.15
18.563,-2.38,-1.18,-7.03
18.586,-0.77,-0.59,-3.99
18.609,0.28,-1.05,-2.86
18.895,0.61,-1,-2.43
18.919,-0.41,-0.41,-3.89
18.942,-1.58,1.43,-11.53
18.965,0.82,-0.59,-16.72
18.988,3.78,-6.85,-13.93
19.011,1.2,-3.02,-7.75
19.035,-1.02,-5.98,-4.86
19.058,-3.81,-6.77,-8.56
19.08,-3.43,-0.54,-11.86
19.104,0.64,0.15,-11.71
19.127,4.32,-1.28,-7.87
19.15,2.15,-0.72,-4.86
19.173,-0.28,-1,-4.78
19.196,-2.89,-1.69,-5.5
19.22,-3.27,0.28,-6.19
19.243,-2.53,1.51,-9.87
19.266,-1.87,0.54,-12.6
19.29,-4.52,-0.72,-11.38
19.313,-7.34,-0.33,-11.73
19.336,-1.56,-0.92,-16
19.605,6.01,-4.83,-9.33
19.629,5.52,-3.07,-13.24
19.653,0.15,-0.08,-11.96
19.676,-3.86,-0.36,-9.82
19.699,-3.76,-2.4,-6.75
19.723,-1.35,-0.77,-4.45
19.746,0.54,-0.82,-3.43
19.769,1.02,-0.82,-2.89
19.792,-0.18,-0.56,-4.17
19.816,0.05,1.1,-11.15
19.839,1.1,-0.89,-15.77
19.862,3.17,-3.78,-15.16
19.885,2.91,2.99,-15.49
19.909,2.12,-3.04,-14.75
19.932,2.35,-7.54,-11.35
19.956,0.77,-4.29,-7.49
19.979,-1.79,-5.98,-6.72
20.003,-3.94,-6.14,-10.15
20.026,-2.89,-1.99,-11.38
20.049,3.99,-2.3,-7.21
20.072,4.4,-0.72,-7.41
20.096,1.18,-1.35,-4.78
20.119,-0.95,-1.66,-4.4
20.142,-2.48,-1.18,-5.65
20.41,-2.15,-0.13,-7.44
20.434,-0.92,1.1,-10.58
20.458,-1.74,0.92,-12.17
20.481,-6.01,-2.05,-11.35
20.505,-7.39,0.95,-13.01
20.528,0.46,-2.89,-16.85
20.553,0.74,-7.85,-13.8
20.576,2.94,-5.29,-7.13
20.6,6.11,-4.17,-9.84
20.623,4.52,-4.12,-14.14
20.646,-0.95,-1.48,-12.53
20.669,-3.45,-0.46,-10.15
20.692,-1.28,-1.69,-7.31
20.715,1.02,-1.2,-4.91
20.739,1.18,-0.28,-3.12
20.764,-0.49,-0.82,-1.84
20.787,-2.12,-0.31,-3.86
20.81,-2.56,1.48,-10.15
20.834,0.46,-0.74,-15.7
20.857,3.86,-1.89,-14.55
20.881,3.6,4.52,-15.16
20.904,3.22,-1.81,-14.9
21.208,2.61,-0.23,-10.23
21.234,3.94,-0.92,-7.69
21.258,0.69,-1.48,-5.06
21.281,-1.51,-1.28,-4.42
21.304,-2.63,-1.28,-4.58
21.328,-1.74,-0.33,-6.49
21.351,-0.69,0.89,-10
21.374,-0.51,1,-12.32
21.398,-4.24,-0.97,-11.04
21.421,-8.64,-0.03,-11.43
21.444,-2.51,-0.13,-15.95
21.468,0.56,-5.88,-16.23
21.491,2.07,-6.01,-9.82
21.514,6.08,-3.96,-8.82
21.537,4.98,-4.14,-14.65
21.561,0.1,-0.97,-12.83
21.585,-3.12,-0.54,-9.92
21.608,-2.66,-1.58,-7
21.631,-0.46,-0.74,-4.75
21.657,-0.92,1.79,-3.07
21.682,1.1,-1.28,-2.07
21.706,0.03,-0.59,-4.14
21.729,-1.05,0.77,-10.74
21.753,-0.92,0.56,-16.62
21.776,1.56,-2.17,-15.16
21.8,2.66,1.12,-14.26
21.824,4.04,-0.13,-15.26
22.133,2.76,-6.34,-13.83
22.157,2.53,-5.32,-9.56
22.181,0,-3.43,-6.29
22.207,-3.35,-7.52,-7.29
22.232,-5.75,-4.58,-10.84
22.255,0.69,0.03,-12.7
22.279,4.29,-0.23,-10.2
22.303,-2.38,-1.66,-4.12
22.326,-3.45,-1.07,-4.27
22.349,-1.56,0.33,-8.08
22.372,-0.18,1.46,-12.63
22.396,-2.89,-0.15,-11.96
22.42,-7.72,-1.2,-10.97
22.443,-3.94,1.74,-16.03
22.466,1.64,-5.44,-17.18
22.49,0.56,-7.31,-11.32
22.514,3.83,-4.09,-8.56
22.538,5.52,-4.52,-12.83
22.562,2.43,-0.56,-12.91
22.585,-2.28,-0.26,-10.02
22.609,-3.27,-2.25,-7.49
22.905,-1.61,-1.46,-5.55
22.929,0.31,-1.02,-5.29
22.952,-0.54,-1.18,-3.45
23.231,0.38,-1.58,-2.25
23.254,-0.33,-1.33,-2.3
23.279,-1.1,1.2,-6.77
23.303,-0.33,0.1,-14.03
23.327,2.2,-1.94,-15.75
23.35,2.97,-0.28,-14.88
23.374,3.12,0.69,-14.9
23.397,1.35,-6.88,-11.3
23.421,1.64,-5.52,-10.35
23.445,0.49,-5.62,-5.96
23.468,-2.63,-7.13,-7.82
23.752,-4.58,-3.96,-11.55
23.777,-0.2,-1.64,-10.76
23.802,4.12,-0.74,-8.92
23.826,2.97,-1.12,-6.49
23.852,0.43,-0.72,-4.4
23.876,-1.53,-1.58,-4.91
23.9,-2.97,-1.28,-5.34
23.924,-2.45,0.43,-9.1
23.947,-2.05,1.74,-12.76
23.97,-2.86,0.43,-11.68
23.994,-6.44,-1.41,-11.35
24.018,-7.64,0.31,-13.42
24.041,-0.77,-3.32,-15.57
24.064,1.33,-5.9,-13.5
24.088,3.96,-4.68,-7.75
24.112,6.26,-4.19,-10.51
24.391,2.12,-2.35,-13.11
24.418,-2.17,-0.26,-11.84
24.441,-3.35,-1.02,-9.64
24.465,-1.66,-1.18,-6.65
24.489,-0.36,-0.61,-4.29
24.513,1.05,-0.64,-3.04
24.537,-0.43,-4.58,-4.55
24.56,-3.43,-6.75,-6.7
24.584,-5.98,-3.78,-11.61
24.608,0.2,-0.54,-11.73
24.631,4.47,-0.77,-8.82
24.655,2.81,-1.28,-5.7
24.679,-0.1,-1.25,-4.45
24.977,-2.07,-1.64,-5.19
25.002,-2.86,-0.72,-5.96
25.027,-1.94,0.43,-9.71
25.051,-1.43,1.05,-12.78
25.076,-3.66,0.33,-11.63
25.1,-8.1,-1.94,-10.53
25.124,-4.86,1.69,-14.39
25.147,2.4,-3.55,-17.02
25.171,1.18,-6.57,-12.12
25.194,3.53,-4.27,-7.54
25.218,3.45,-5.27,-12.24
25.243,1.12,-2.12,-14.34
25.267,-1.43,0.77,-11.4
25.291,-2.56,-0.61,-8.46
25.315,-1.33,-1.28,-5.09
25.338,-0.28,-1.28,-3.25
25.362,0.36,-2.33,-2.12
25.386,-0.08,-0.56,-3.37
25.41,-0.46,0.74,-8.15
25.433,-0.43,0.1,-14.7
25.744,1.38,-2.56,-14.98
25.764,1.64,0.43,-14.6
25.779,2.76,0.51,-15.24
25.794,2.1,-6.54,-13.34
25.808,2.1,-5.42,-10.61
25.823,0.1,-4.93,-5.62
25.838,-3.76,-6.75,-7.67
25.852,-4.91,-3.35,-11.96
25.867,0.97,-0.54,-3.5
25.882,-1.71,-2.43,-3.99
25.897,-2.51,-2.79,-5.37
25.911,-1.41,0.61,-9.33
25.926,-1.66,2.58,-12.47
25.94,-3.37,-0.05,-10.61
25.955,-5.52,-1.05,-10.48
25.969,-8.77,-0.18,-11.25
25.984,-3.17,0.77,-14.39
25.998,2.1,-7.18,-14.78
26.013,3.14,-6.72,-10.84
26.027,6.24,-4.19,-12.24
26.258,3.53,-5.29,-17.02
26.283,0.28,-1.41,-5.67
26.307,1.2,-0.1,-4.27
26.331,0.2,-0.97,-1.92
26.356,-2.3,-1.61,-2.02
26.38,-3.58,0.15,-8.95
26.403,1.18,0.18,-18.2
26.427,3.5,-1.3,-14.52
26.451,2.07,2.02,-14.78
26.475,4.42,-6.08,-14.44
26.499,3.58,-7.95,-12.83
26.523,0.49,-4.12,-6.65
26.547,-1.87,-8,-7.23
26.571,-4.52,-4.63,-12.04
26.596,-0.77,-1.61,-11.68
26.62,5.01,-0.51,-8.95
26.644,3.43,-1.18,-7.26
26.954,0.66,-0.84,-4.5
26.979,-1.12,-1.46,-2.79
27.003,-2.3,-2.02,-3.12
27.027,-0.84,-1.28,-6.83
27.051,-1.28,1.89,-11.38
27.075,-2.94,2.05,-13.52
27.099,-5.27,2.43,-17.2
27.123,5.09,-3.35,-8.97
27.147,6.14,-5.14,-14.7
27.171,1.97,-1.69,-14.06
27.195,-2.4,0.1,-11.38
27.219,-3.32,-1.89,-6.75
27.242,-2.17,-0.77,-4.47
27.266,-0.33,0.13,-3.43
27.29,0.23,-0.74,-2.4
27.315,-0.08,-0.82,-3.81
27.339,-1.25,1.15,-10.23
27.364,-1.02,0.46,-15.47
27.388,1.69,-1.74,-16.08
27.683,2.28,0.64,-15.18
27.707,2.71,1.02,-14.39
27.736,2.25,-4.24,-12.96
27.77,2.2,-6.83,-9.97
27.794,0.97,-4.88,-6.42
27.818,-2.99,-6.88,-8.05
27.842,-4.55,-2.1,-11.22
27.865,1.69,-0.89,-10.07
27.888,4.42,-0.95,-8.59
27.912,2.63,-1.51,-5.75
27.936,0.64,-1.3,-4.35
27.959,-1.94,-1.89,-4.86
27.982,-2.86,-0.49,-6.29
28.006,-1.89,1.2,-9.92
28.032,-2.28,0.87,-12.68
28.055,-4.4,-0.28,-10.94
28.079,-8.08,-0.59,-10.46
28.102,-5.04,0,-14.16
28.126,1.61,-4.78,-17.61
28.15,2.22,-6.85,-12.86
28.174,5.62,-4.65,-8.54
28.478,7.08,-5.06,-12.35
28.502,1.84,-1.3,-12.58
28.527,-3.02,0.18,-11.4
28.813,-3.89,-2.43,-8.18
29.099,3.55,-0.1,-10.61
31.049,0.38,-1.99,-10.89
31.097,2.58,0.43,-11.17
31.399,5.09,-0.77,-8.31
31.423,1.53,-0.77,-4.47
31.447,-1.2,-1.28,-3.89
31.471,-1.41,1.53,-11.38
31.751,-2.15,1.05,-12.68
31.775,-5.67,-1.89,-11.09
31.799,1.12,-6.8,-10.97
31.823,5.47,-3.58,-9.97
31.847,3.53,-3.07,-15.62
31.871,-1.02,-0.43,-13.96
31.895,-2.91,-0.61,-9.94
31.918,-1.94,-0.82,-6.52
31.942,-0.23,-0.61,-4.24
31.965,0.51,-0.95,-2.86
31.989,0.31,-1.48,-2.15
32.014,-0.46,0.74,-5.85
32.038,-0.69,2.1,-11.76
32.309,0.05,0.51,-15.64
32.333,1.43,-1.97,-14.6
32.357,1.53,1.05,-14.8
32.382,1.92,1.56,-14.11
32.407,2.58,-5.37,-12.78
32.431,2.94,-6.67,-10.53
32.454,0.84,-4.86,-6.95
32.478,-2.66,-7.23,-9.05
32.502,-4.47,-2.84,-12.22
32.526,-0.33,-0.38,-9.97
32.55,4.22,-1.15,-8.84
32.574,3.04,-1.3,-6.26
32.598,1.46,-0.87,-3.83
32.623,-1.53,-1.58,-3.53
32.647,-3.27,-1.79,-4.81
32.671,-3.43,0.49,-9.13
32.695,-1.97,2.05,-12.4
32.719,-2.61,0.87,-12.4
32.743,-5.78,-1.99,-10.2
33.006,-8.28,1.02,-14.47
33.033,0.51,-1.94,-16.31
33.062,1.56,-7.29,-13.68
33.087,3.73,-6.47,-9.48
33.111,6.52,-5.24,-12.19
33.135,4.19,-3.07,-14.98
33.159,-1.18,0.15,-12.5
33.182,-3.6,-1.51,-9.41
33.206,-2.33,-2.07,-6.26
33.23,0.05,-0.23,-4.42
33.254,0.79,-0.77,-3.12
33.278,0.43,-1.61,-2.2
33.301,-1.56,0.64,-5.98
33.326,-1.51,0.43,-12.42
33.35,1.23,-1.53,-16.13
33.375,4.09,-2.22,-15.44
33.399,3.96,2.53,-15.72
33.424,3.89,-5.6,-13.24
33.449,3.27,-7.82,-10.66
33.473,2.25,-4.63,-7.18
33.497,-0.59,-5.47,-6.39
33.521,-4.52,-7.87,-9.2
33.545,-4.17,-1.99,-11.3
33.849,0.97,-0.84,-10.81
33.874,4.81,-0.72,-9.02
33.899,1.92,-1.2,-5.34
33.923,-0.1,-1.1,-3.89
33.947,-1.66,-1.25,-3.14
33.972,-3.4,-0.79,-4.91
33.996,-3.32,1.05,-10.76
34.02,-0.15,-3.09,-17.48
34.044,2.86,-8.46,-14.49
34.068,4.78,-4.32,-8.87
34.092,7.18,-3.45,-11.2
34.116,3.81,-4.42,-13.45
34.141,-1.89,0.05,-12.22
34.165,-3.73,0.28,-10.76
34.189,-2.22,-1.81,-6.98
34.213,-0.59,-1.2,-4.12
34.237,0.87,-0.89,-2.53
34.261,1,-1.2,-1.46
34.286,-0.1,-1.05,-3.17
34.31,-0.69,1.81,-10.94
34.334,0.46,-1.12,-18.64
34.358,2.4,-1.97,-15.87
34.382,2.53,2.3,-14.88
34.406,3.6,-3.76,-14.09
34.43,2.81,-6.95,-11.48
34.454,1.99,-4.14,-6.98
34.742,-0.72,-5.83,-5.55
34.761,-5.27,-7.16,-9.82
34.776,-3.99,-2.17,-12.96
34.791,2.56,-0.72,-11.07
34.807,5.32,-0.69,-7.39
34.823,3.25,-0.95,-4.24
34.838,0.46,-2.1,-3.45
34.853,-1.43,-1.64,-4.14
34.868,-2.84,-0.97,-7.06
34.883,-3.04,0.84,-11.35
34.898,-2.43,0.69,-13.27
34.913,-4.75,0.08,-11.12
34.928,2.53,-6.7,-13.65
34.943,2.48,-5.42,-7.85
34.958,4.75,-5.93,-10.38
34.972,4.37,-4.52,-13.65
34.987,0.59,-0.59,-12.88
35.002,-2.71,0.13,-10.15
35.017,-2.68,-1.79,-6.83
35.032,-1,-1.56,-4.45
35.047,0.05,-0.77,-3.02
35.062,0.26,-1.76,-2.25
35.076,-0.33,-0.31,-3.94
35.091,-0.28,-0.41,-10.07
35.106,0.66,-2.48,-17.13
35.121,2.81,-2.94,-16.08
35.136,5.24,1,-15.77
35.151,5.6,-7.52,-13.22
35.392,3.45,-6.77,-10.76
35.418,0.05,-4.58,-6.47
35.443,-2.74,-7.64,-5.6
35.468,-5.32,-6.62,-9.84
35.493,-1.92,-2.58,-11.66
35.517,3.78,-1,-10.53
35.541,5.11,-1.33,-6.11
35.565,1.61,-0.84,-4.06
35.59,-1,-2.66,-4.52
35.614,-2.56,-1.69,-5.06
35.638,-4.58,-1.71,-12.19
35.663,-8.08,-0.15,-12.09
35.688,-1.89,-1.66,-16.31
35.712,2.22,-5.65,-14.67
35.737,1.81,-5.32,-8.54
35.761,4.73,-5.01,-8.49
35.786,5.06,-4.6,-12.83
35.81,0.89,-0.84,-12.96
36.109,-2.94,0,-10.86
36.134,-2.91,-1.81,-7.16
36.158,-1.43,-1.58,-4.47
36.182,0.77,0.23,-16.67
36.207,0.92,-2.48,-14.14
36.231,1.69,1.18,-13.88
36.256,4.86,-1.89,-15.82
36.28,3.99,-8.59,-13.65
36.305,1.56,-4.68,-8
36.33,-1.69,-6.03,-5.14
36.354,-5.14,-7.18,-9.2
36.379,-3.96,-2.28,-12.53
36.404,2.48,-0.92,-11.35
36.428,5.42,-0.61,-7.62
36.453,1.33,-0.69,-4.27
36.477,-0.87,-1.35,-3.35
36.501,-2.63,-2.05,-4.01
36.526,-2.97,-0.74,-6.29
36.551,-2.1,0.51,-11.32
36.575,-1.35,1.02,-13.22
36.896,-4.27,-0.49,-11.12
36.922,-8.56,0.79,-12.47
37.196,-0.51,-2.61,-16.36
37.221,1.46,-6.7,-13.93
37.245,-8.77,0,-12.14
37.269,-2.05,-0.56,-15.85
37.293,3.68,-5.55,-15.26
37.31,1.48,-6.31,-9.48
37.323,4.09,-5.04,-8.59
37.46,4.88,-4.83,-14.62
37.469,0.77,-1.48,-14.49
37.478,-2.76,0.13,-10.92
37.486,-2.84,-2.05,-6.77
37.495,-1,-0.87,-4.5
37.503,0.51,-0.66,-3.63
37.512,0.92,-1.53,-1.92
37.521,-0.59,-0.41,-3.43
37.66,-1.51,0.18,-9.48
37.67,0.28,-0.33,-16.44
