NAME:,walk_3_2.csv,,
2.788,-2.59,1.57,-11.85
2.829,-1.22,3.18,-11.18
2.87,-0.59,2.08,-10.24
2.911,0.63,2.12,-10.9
2.952,-0.24,1.53,-11.85
2.993,-3.02,2.35,-12.12
3.034,-5.49,3.1,-11.61
3.075,-4.31,1.88,-10.9
3.116,-2.86,2.59,-11.73
3.157,-3.84,4,-12.91
3.198,-2.04,2.55,-15.89
3.239,-3.37,1.84,-15.77
3.28,-3.88,1.49,-14.51
3.321,-0.35,0.2,-14.79
3.362,0.27,0.75,-14.55
3.403,-0.55,0.67,-13.77
3.444,1.14,0,-14.08
3.485,0.27,0.63,-11.96
3.526,1.84,1.61,-10.67
3.567,3.41,1.33,-10.36
3.608,2.31,-0.04,-9.45
3.649,1.37,0,-8.9
3.69,0.47,0.47,-8.39
3.731,1.18,1.22,-9.61
3.772,1.49,0.59,-11.45
3.813,3.18,0.04,-14.12
3.854,4.59,-1.53,-15.14
3.895,-1.84,2.59,-13.26
3.936,-4.71,7.37,-12.63
3.977,2.94,4.35,-14.32
4.018,-1.57,1.41,-13.34
4.059,-3.69,2.24,-10.43
4.1,-2.04,4.31,-10
4.141,-0.9,1.8,-9.45
4.182,-1.29,1.49,-9.77
4.223,-1.69,2.55,-10.71
4.264,-2.67,1.41,-10.83
4.305,-4.24,1.18,-10.51
4.346,-3.8,1.37,-11.73
4.387,-2.75,2.12,-12.36
4.428,-2.43,3.06,-13.77
4.469,-2.24,3.02,-15.34
4.51,-4.47,3.77,-14.4
4.551,-2.71,2.79,-14.24
4.592,-1.53,2.08,-13.85
4.633,-0.67,2.71,-13.96
4.674,-0.08,2.9,-13.81
4.715,-0.16,3.14,-12.87
4.756,0.35,1.84,-11.81
4.797,1.33,1.45,-10.71
4.838,2.63,1.61,-10.47
4.879,1.53,1.53,-9.26
4.92,1.92,-0.35,-8.08
4.961,1.14,-0.2,-7.22
5.002,1.96,0.9,-8.04
5.043,1.88,0.9,-9.73
5.084,2.51,1.57,-12.63
5.125,3.92,1.1,-16.87
5.166,-2.55,2.79,-15.14
5.207,-7.92,9.73,-14.36
5.248,-0.31,5.41,-14.59
5.289,1.06,0,-13.18
5.33,-3.77,1.37,-8.94
5.371,-1.26,2.47,-8.71
5.413,-0.2,1.37,-8.16
5.454,1.33,-0.24,-9.53
5.495,-0.16,0,-10.79
5.536,-2.51,1.73,-11.92
5.577,-5.88,2.59,-11.26
5.618,-4.16,1.49,-11.89
5.659,-3.3,3.26,-12.55
5.7,-2.59,3.45,-12.83
5.741,-2.67,3.41,-13.77
5.782,-3.73,4.08,-14.04
5.823,-4.55,3.61,-13.77
5.864,-2.43,1.73,-14
5.905,-2.67,3.65,-14.67
5.946,-1.96,3.14,-15.61
5.987,-1.41,0.04,-14.55
6.028,-1.53,1.45,-12.63
6.069,0.86,1.84,-12.2
6.11,2.04,0.82,-11.85
6.151,2.08,-0.39,-10.79
6.192,1.29,-0.59,-9.57
6.233,0.43,0.16,-8.63
6.274,1.37,0.31,-9.22
6.315,0.35,-0.08,-9.77
6.356,-0.04,-0.2,-9.81
6.397,0.98,1.88,-10.98
6.438,2.71,4.39,-12.94
6.479,0.04,2.82,-13.42
6.52,-3.41,3.14,-13.96
6.561,-2.86,6.47,-13.69
6.602,-2.35,3.53,-12.32
6.643,-2.94,1.65,-11.18
6.684,-3.1,1.77,-10.36
6.725,-1.77,1.61,-10.87
6.766,-2.24,1.1,-11.41
6.807,-3.61,2.04,-11.22
6.848,-4.67,0.71,-9.77
6.889,-4.98,1.84,-9.73
6.93,-3.3,2.79,-10.9
6.971,-2.43,1.88,-12.63
7.013,-0.98,2.59,-17.14
7.054,-4.35,4.9,-17.3
7.095,-6.86,1.06,-15.22
7.136,-5.26,0.2,-14.44
7.177,-1.61,3.92,-15.49
7.218,-0.35,1.84,-13.3
7.259,-1.14,1.06,-12.04
7.3,1.8,1.96,-12.75
7.341,3.41,2.35,-13.42
7.382,0.78,-0.43,-12.28
7.423,0.82,-1.77,-10.94
7.464,-0.75,-0.98,-8.98
7.505,0.08,-0.35,-8.36
7.546,0.78,-0.51,-7.96
7.587,1.61,-0.24,-8.75
7.628,2.71,0.9,-12.51
7.669,3.88,1.06,-14.47
7.71,-2.39,3.57,-12.94
7.751,-5.84,5.81,-13.65
7.792,-3.49,6.86,-14.4
7.833,-2.31,3.18,-13.89
7.874,-3.18,2.9,-11.65
7.915,-1.92,3.33,-9.57
7.956,-1.14,1.49,-9.3
7.997,-0.82,1.37,-10.32
8.038,-1.22,1.29,-10.9
8.079,-2.31,1.06,-11.38
8.12,-4.63,1.88,-10.59
8.161,-3.96,0.59,-9.81
8.202,-4.39,2.59,-10.59
8.243,-4.55,4.82,-11.81
8.284,-1.73,3.65,-15.93
8.325,-4.47,3.37,-15.73
8.366,-6.28,2.79,-14.12
8.407,-2.43,0.08,-14.12
8.448,-2.04,2.28,-12.63
8.489,-1.53,2.47,-12.67
8.53,-1.18,0.82,-12.43
8.571,-2.24,0.86,-11.73
8.612,-0.71,1.1,-12.51
8.653,0,0.08,-12.71
8.694,0.08,-1.41,-11.34
8.735,-0.12,0.08,-9.96
8.776,0.94,-0.08,-8.71
8.817,0.67,-0.35,-8.28
8.858,1.1,0.82,-9.1
8.899,1.18,1.65,-10.32
8.94,3.49,1.73,-14
8.981,3.53,0.24,-15.06
9.022,-5.02,2.35,-14
9.063,-4.9,5.77,-13.49
9.104,-0.04,2.67,-12.91
9.145,-2.55,3.26,-10.24
9.186,-0.59,2.79,-9.89
9.227,-1.61,0.08,-9.18
9.268,-1.57,0.31,-10.16
9.309,-2.24,1.73,-12.12
9.35,-5.41,1.8,-12.71
9.391,-6.59,1.49,-11.22
9.432,-6.24,0.31,-9.81
9.473,-3.53,1.8,-10.9
9.514,-2.39,2.51,-11.41
9.555,-1.45,3.1,-15.26
9.596,-4.2,2.08,-15.85
9.637,-7.53,1.1,-14
9.678,-3.57,-0.43,-14.08
9.719,-0.39,2.04,-13.96
9.76,-0.35,2.24,-13.02
9.801,-1.53,1.41,-12.04
9.842,-2.12,1.57,-11.26
9.883,-0.39,1.96,-11.38
9.924,0.43,0.71,-11.45
9.965,1.02,-0.2,-11.22
10.006,-0.16,-0.55,-9.96
10.047,-0.75,-0.16,-8.75
10.088,0.2,-0.31,-8.39
10.129,0.98,-0.16,-9.22
10.17,0.94,0.63,-10.71
10.211,2.24,1.22,-13.49
10.252,2.08,0.86,-14
10.293,-3.77,2.24,-12.71
10.334,-5.96,4.51,-13.02
10.375,-3.53,4.98,-13.42
10.416,-1.69,2.98,-12.4
10.457,-3.06,3.22,-10
10.498,-1.41,2.04,-9.85
10.539,-1.26,0.51,-9.69
10.58,-1.92,1.22,-10.28
10.621,-2.79,1.45,-10.87
10.662,-4.04,1.92,-11.18
10.703,-5.18,1.45,-10.32
10.744,-4.35,2.16,-10.24
10.785,-2.94,2.47,-11.45
10.826,-3.57,2.04,-13.1
10.867,-2.59,1.65,-15.65
10.908,-4.94,1.88,-14.4
10.949,-5.69,1.37,-12.67
10.99,-1.45,0.43,-12.67
11.031,-2.2,2.28,-12.24
11.072,-1.53,2.16,-13.02
11.113,-2.98,2.28,-12.43
11.154,-1.65,0.94,-12.55
11.195,-2,1.22,-11.81
11.236,-0.31,0.08,-12.94
11.277,0.47,0.31,-10.94
11.318,0.67,0.16,-8.71
11.359,-0.12,0.35,-8.59
11.4,-0.63,-2.12,-8.28
11.441,-0.9,-0.75,-9.45
11.482,0.08,-0.86,-9.77
11.523,0.59,1.37,-11.1
11.564,2.67,2.9,-14.51
11.605,1.14,2.04,-12.91
11.647,-5.69,4.82,-11.69
11.688,-4,5.96,-12.83
11.729,-2.24,3.49,-13.45
11.77,-3.88,2.16,-12.16
11.811,-3.65,2.08,-10.83
11.852,-1.61,0.78,-10.36
11.893,-1.22,0.04,-10.4
11.934,-2,0.86,-10.9
11.975,-3.57,0.98,-10.55
12.016,-4.47,1.29,-10.79
12.057,-5.96,1.65,-10.12
12.098,-3.73,2.59,-10.94
12.139,-3.65,3.14,-11.49
12.18,-3.65,3.77,-13.57
12.221,-2.86,2.71,-15.57
12.262,-5.77,3.41,-14.12
12.303,-4.86,1.29,-12.98
12.344,-1.65,0.75,-12.98
12.385,-1.73,2.51,-13.69
12.426,-1.45,1.1,-13.73
12.467,-2.59,2,-12.79
12.508,-1.14,1.37,-12.59
12.549,-1.18,1.06,-11.77
12.59,0.78,-0.08,-11.69
12.631,0.47,0.12,-9.65
12.672,0.78,0.04,-8.39
12.713,0.94,-0.24,-7.22
12.754,2.28,0.27,-7.92
12.795,3.3,1.37,-10.04
12.836,4.24,1.41,-14.44
12.877,2.39,0.75,-15.73
12.918,-9.22,5.26,-16.12
12.959,-8.63,5.57,-14.79
13,-1.29,0.04,-14.75
13.041,-5.1,4.31,-11.1
13.082,-0.67,4.39,-10.16
13.123,0.9,1.06,-9.06
13.164,-1.41,0.16,-8.04
13.205,-0.98,0.39,-9.73
13.246,-2.16,0.24,-10.87
13.287,-4.47,0.9,-10.87
13.328,-5.53,0.2,-10.63
13.369,-4.9,1.1,-11.34
13.41,-4.82,3.1,-12.55
13.451,-4.04,3.1,-15.97
13.492,-6.55,2.75,-15.34
13.533,-8,0.08,-13.69
13.574,-2.86,0.27,-14.2
13.615,-2.12,3.65,-13.73
13.656,-1.69,2.31,-13.42
13.697,-2.51,1.1,-12.98
13.738,-2.08,1.96,-12.59
13.779,-1.1,1.02,-11.77
13.82,1.26,0.24,-11.69
13.861,1.65,0.2,-10.87
13.902,0.24,0.04,-9.49
13.943,0.67,-0.71,-8.9
13.984,1.26,-0.27,-8.59
14.025,2,0,-10.12
14.066,2.47,0.27,-12.2
14.107,3.65,0.31,-14.36
14.148,-0.67,1.69,-14.2
14.189,-5.81,3.33,-13.89
14.23,-6.28,3.18,-14.36
14.271,-1.53,0.59,-13.73
14.312,-4.08,3.8,-11.02
14.353,-0.51,3.06,-9.57
14.394,-0.16,0.86,-8.83
14.435,-1.02,1.29,-9.53
14.476,-2,1.29,-10.36
14.517,-2.94,0.86,-10.98
14.558,-5.65,1.61,-10.28
14.599,-4.9,0.51,-10.4
14.64,-4.35,3.06,-12.16
14.681,-4.71,3.18,-13.18
14.722,-2.94,2.94,-16.04
14.763,-4.59,1.61,-14.32
14.804,-6.04,1.84,-13.81
14.845,-3.1,1.1,-14.55
14.886,-2.75,3.14,-14.44
14.927,-2.12,1.69,-13.93
14.968,-1.57,1.18,-12.63
15.009,-0.31,0.94,-11.85
15.05,-0.71,1.57,-11.14
15.091,1.02,1.37,-11.41
15.132,1.57,0.24,-10.12
15.173,0.63,-0.39,-9.3
15.214,2,-0.98,-9.1
15.255,0.39,-0.16,-8.12
15.296,1.84,0.27,-9.41
15.337,1.84,0.35,-10.87
15.378,2.79,0.98,-13.85
15.419,-0.86,0.9,-14.47
15.46,-5.65,2.47,-14.44
15.501,-5.84,3.22,-14.98
15.542,-1.92,2.43,-15.49
15.583,-4.55,1.37,-12.2
15.624,-3.49,2.47,-10.16
15.665,-2.12,1.69,-9.1
15.707,-0.94,0.82,-9.1
15.748,-2.67,1.53,-9.73
15.789,-2.82,0.75,-10
15.83,-4.12,0.55,-9.45
15.871,-4.71,0.16,-9.81
15.912,-3.69,1.37,-11.18
15.953,-3.26,1.69,-12.94
15.994,-2.98,2.67,-16.16
16.035,-5.14,3.14,-14.63
16.076,-6.75,1.06,-12.91
16.117,-2.82,1.77,-13.93
16.158,-2.39,3.22,-13.22
16.199,-0.35,2.71,-14.08
16.24,-2.16,1.22,-11.85
16.281,-1.61,1.57,-11.49
16.322,-1.45,2.16,-11.1
16.363,0.35,0.78,-11.02
16.404,0.78,0.82,-10.55
16.445,0.67,0.27,-9.92
16.486,0.24,-0.12,-8.59
16.528,0.39,0.47,-8.16
16.569,1.41,0.2,-9.18
16.61,0.39,1.06,-10.51
16.651,1.1,1.8,-14.32
16.692,1.8,-0.39,-15.69
16.733,-4.47,2.63,-14.79
16.774,-7.45,3.45,-13.3
16.815,-1.1,1.84,-14.16
16.856,-2.08,1.18,-12.59
16.897,-2.9,1.45,-10.16
16.938,-1.96,1.26,-9.73
16.979,-1.73,0.43,-9.06
17.02,-1.8,1.06,-9.18
17.062,-2.16,1.06,-9.73
17.103,-2.51,0.39,-9.69
17.144,-2.86,0.31,-10.24
17.185,-3.3,1.1,-10.63
17.226,-3.18,1.22,-11.49
17.267,-5.61,2.28,-12.75
17.308,-3.65,1.8,-14.12
17.349,-5.14,2.75,-13.22
17.39,-6.39,2.82,-12.75
17.431,-4.47,1.65,-13.06
17.472,-3.18,2.98,-13.69
17.513,-3.22,2.79,-13.42
17.554,-1.41,1.73,-12.79
17.595,-1.37,1.57,-12.2
17.636,-2.2,1.88,-11.38
17.677,-0.75,1.41,-11.22
17.718,0.24,1.06,-10.87
17.759,0.55,0.94,-10.55
17.8,0.12,0.51,-9.89
17.841,0.43,0.04,-9.81
17.882,0.67,-0.04,-9.85
17.923,0.35,-0.16,-9.85
17.964,1.33,0.75,-11.77
18.005,1.1,1.65,-13.85
18.046,-0.47,1.02,-13.77
18.087,-4.51,2.35,-13.18
18.128,-5.18,2.9,-12.79
18.169,-1.57,2.51,-13.57
18.21,-3.33,2.94,-11.45
18.251,-1.41,2.75,-10.55
18.292,-2,1.69,-9.38
18.333,-1.37,1.37,-9.41
18.374,-1.1,0.9,-9.92
18.415,-2.04,1.06,-10.51
18.456,-2.9,0.59,-10.08
18.497,-3.3,0.27,-9.89
18.538,-2.94,1.06,-10.28
18.579,-2.9,1.41,-11.26
18.62,-3.37,1.77,-12.43
18.661,-4.47,2.55,-14.55
18.702,-5.37,1.77,-14.47
18.743,-7.81,0.98,-12.47
18.784,-4.75,1.45,-12.91
18.825,-3.57,2.86,-13.77
18.866,-3.06,3.22,-13.93
18.907,-1.77,1.57,-13.14
18.948,-1.02,2.67,-13.02
18.989,-0.51,2.71,-12.55
19.03,0.39,1.49,-12.28
19.071,0.63,1.22,-11.45
19.112,0.12,1.14,-10.51
19.153,0.59,0.63,-9.73
19.194,-0.12,0.31,-8.67
19.235,0.43,0.08,-8.24
19.276,0.94,1.18,-8.75
19.317,1.96,1.92,-10.47
19.358,2.51,2.31,-14.04
19.399,2.12,1.06,-16.87
19.44,-5.22,1.57,-16.44
19.481,-9.61,2.94,-14.95
19.522,-0.12,1.37,-14.95
19.564,-2.94,1.57,-11.65
19.605,-3.1,2.82,-9.65
19.646,-1.1,0.98,-9.57
19.687,-1.29,-0.27,-8.63
19.728,-0.9,-0.16,-9.06
19.769,-2.55,0.39,-9.26
19.81,-2.59,-0.08,-9.57
19.851,-3.8,0.75,-10.24
19.892,-3.14,1.06,-11.53
19.933,-3.3,1.18,-12.32
19.974,-4.16,2.59,-13.69
20.015,-4.47,2.9,-15.57
20.056,-7.3,2.98,-12.94
20.097,-6.83,1.26,-11.85
20.138,-3.02,1.96,-13.26
20.179,-3.53,2.94,-12.43
20.22,-1.1,3.26,-12.63
20.261,-1.57,4.2,-12.2
20.302,-1.18,3.26,-12.59
20.343,-1.61,1.65,-12.32
20.384,-0.47,0.04,-12.16
20.425,0.63,0.39,-11.18
20.466,0.47,1.53,-9.73
20.507,-0.51,0.78,-8.83
20.548,-0.24,-0.2,-8.43
20.589,0.63,0.75,-8.79
20.63,1.57,0.98,-9.65
20.671,2.67,1.49,-11.89
20.712,2.31,1.84,-15.22
20.753,-2.67,1.8,-15.14
20.794,-7.14,2.63,-15.1
20.835,-6.43,4.79,-13.85
20.876,0.47,1.57,-14
20.917,-3.8,2.24,-10.28
20.958,-1.8,1.84,-9.57
20.999,-2,0.04,-8.08
21.04,-1.33,0.04,-9.06
21.081,-1.41,0.39,-10.55
21.122,-2.9,0.71,-10.98
21.163,-4.82,-0.63,-10.63
21.204,-6.47,-0.9,-9.41
21.245,-4.71,1.02,-10.75
21.286,-4.28,2,-12.32
21.327,-2.24,3.22,-15.22
21.368,-4.35,2.24,-15.38
21.409,-8.08,1.49,-12.36
21.45,-3.18,0.67,-12.67
21.491,-5.3,2.82,-11.81
21.532,-3.22,3.49,-13.1
21.573,-3.92,2.82,-12.28
21.614,-2.86,2.12,-12.63
21.655,-2.98,0.86,-12
21.696,-0.82,-0.08,-12.47
21.737,1.22,0.12,-11.34
21.778,0.16,-0.04,-10.16
21.819,0.51,-0.86,-9.69
21.86,0.08,-1.45,-8.55
21.901,0.35,-0.39,-9.3
21.942,0.39,0.24,-10.2
21.983,1.69,0.35,-13.53
22.024,1.14,0.12,-14.12
22.065,-4.28,2.16,-12.55
22.106,-6.08,4.12,-13.22
22.147,-4.16,4.47,-12.67
22.188,-1.02,3.18,-12.94
22.229,-3.96,4.16,-10.67
22.27,-0.24,-2.12,-13.38
22.311,-3.06,0.82,-8.36
22.352,-2.75,1.73,-8.98
22.393,-0.78,0.94,-10.59
22.434,-3.02,1.06,-9.92
22.475,-3.69,1.45,-10.08
22.516,-4.2,1.06,-9.89
22.557,-3.69,1.65,-11.18
22.598,-4.12,2.86,-13.77
22.639,-4,2.55,-16.28
22.68,-6.39,1.57,-14.67
22.721,-9.1,-0.47,-12.4
22.762,-2.16,0.35,-14.24
22.803,-2.31,2.2,-12.87
22.844,-1.14,1.53,-12.67
22.885,-2.59,2.35,-11.73
22.926,-0.94,1.88,-12.28
22.967,-1.77,2.28,-11.77
23.008,0.08,1.14,-12.04
23.049,-0.16,0.16,-10.98
23.09,0.2,0.39,-10.04
23.131,-0.67,2.16,-8.83
23.172,1.69,1.96,-9.06
23.214,0.63,-0.67,-8.71
23.255,0.75,0.9,-10.32
23.296,2.51,1.57,-13.77
23.337,1.14,-0.59,-13.85
23.378,-6.75,3.26,-13.26
23.419,-5.33,4.24,-14
23.46,-0.75,0.16,-14.59
23.501,-4.43,1.1,-12.28
23.542,-2.43,3.14,-11.06
23.583,-2.51,1.37,-9.26
23.624,-1.96,0.9,-8.98
23.665,-2.43,1.45,-9.69
23.706,-2.51,1.1,-10.12
23.747,-3.14,0.82,-10.28
23.788,-4.31,1.22,-10.28
23.829,-4.04,1.49,-10.59
23.87,-3.92,2.08,-10.9
23.911,-4.16,2.04,-12.08
23.952,-4.16,2.39,-13.65
23.993,-4.43,2.98,-14.91
24.034,-6.63,3.26,-13.49
24.075,-5.81,1.53,-12.63
24.116,-3.37,3.33,-14.04
24.157,-3.45,3.26,-14.71
24.198,-1.49,0.86,-14.16
24.239,-1.65,2.04,-12.67
24.28,-0.9,1.96,-11.89
24.321,0.16,1.1,-11.49
24.362,0.51,0.43,-10.67
24.403,0.31,0.12,-9.81
24.444,0.35,0.39,-8.98
24.485,0.24,-0.47,-8.08
24.526,0.82,-0.31,-8.24
24.567,1.02,0.12,-9.34
24.608,0.16,1.61,-11.06
24.649,2,1.26,-14.4
24.69,-0.82,1.22,-14.51
24.731,-5.06,2.08,-14.63
24.772,-7.3,4.67,-14.16
24.813,-2.75,2.86,-13.61
24.854,-4.43,2.51,-11.06
24.895,-3.1,2.2,-10.08
24.937,-0.75,1.57,-10
24.978,-1.49,1.06,-8.9
25.019,-1.96,1.1,-9.53
25.06,-2.43,1.18,-10.12
25.101,-3.53,1.22,-10.16
25.142,-4.35,1.02,-10.12
25.183,-4.16,1.84,-10.87
25.224,-3.3,1.92,-11.26
25.265,-3.88,1.96,-11.81
25.306,-3.73,3.77,-14
25.347,-5.06,3.41,-13.34
25.388,-6.24,3.1,-12.91
25.429,-5.96,0.86,-12.32
25.47,-3.41,2.12,-13.49
25.511,-3.84,3.37,-13.77
25.552,-2.35,2.59,-13.61
25.593,-2.59,2.2,-12.98
25.634,-1.69,1.92,-13.06
25.675,-1.18,1.69,-12.47
25.716,0.24,0.9,-11.77
25.757,-0.67,1.14,-10
25.798,1.84,0.35,-9.65
25.839,-0.71,-0.12,-7.61
25.88,1.18,0.2,-8.16
25.921,1.33,0.35,-8.24
25.962,2.39,0.31,-9.38
26.003,2.2,1.96,-12.94
26.044,1.88,1.45,-16.71
26.085,-4.08,2.43,-15.93
26.126,-11.18,5.69,-13.77
26.167,-3.41,3.33,-14
26.208,-2.63,1.69,-13.14
26.249,-3.37,1.61,-10.94
26.29,-3.14,1.77,-9.77
26.331,-2.55,1.45,-9.1
26.372,-1.49,0.08,-9.77
26.413,-3.3,0.67,-10.16
26.454,-4.16,0.67,-10.71
26.495,-5.69,0.71,-10.67
26.536,-5.84,0.47,-10.32
26.577,-4.04,2.35,-11.18
26.618,-3.22,2.82,-11.61
26.659,-3.18,3.1,-12.87
26.7,-3.3,3.45,-14.67
26.741,-5.65,3.92,-13.45
26.782,-5.14,2.86,-12.2
26.823,-2.47,2.39,-12.32
26.864,-2.31,2.79,-12.12
26.905,-0.98,3.1,-12.71
26.946,-1.96,1.06,-11.92
26.987,-2.2,1.53,-11.85
27.028,-2.04,1.02,-11.02
27.069,-0.75,0.2,-10.59
27.11,-0.63,-0.31,-9.53
27.151,-0.35,-0.24,-8.63
27.192,0.31,-0.71,-7.96
27.233,0.86,-0.2,-8.08
27.274,1.06,0.31,-9.96
27.315,0.55,-0.16,-11.49
27.356,0.82,0.43,-14.24
27.397,-0.12,1.65,-16.63
27.438,-4.39,2.59,-14.75
27.479,-8.67,5.22,-12.75
27.52,-2.98,5.65,-12.59
27.561,-0.63,4.67,-11.65
27.602,-2,3.45,-9.92
27.643,-2.08,2.75,-8.87
27.684,-2.08,1.65,-8.67
27.725,-1.88,1.37,-9.1
27.766,-2.43,1.06,-10.12
27.807,-2.94,0.75,-10.67
27.848,-4.47,0.2,-10.36
27.889,-5.92,1.26,-9.73
27.93,-3.1,2.24,-10.94
27.971,-3.61,2.98,-11.38
28.012,-3.06,3.33,-13.18
28.053,-3.41,2.47,-14.04
28.094,-4.9,2.51,-13.06
28.135,-3.3,1.92,-13.38
28.177,-2.94,1.45,-13.26
28.218,-4.51,2.31,-13.02
28.259,-2.43,1.26,-13.1
28.3,-2.9,2,-11.85
28.341,-1.73,2.28,-11.77
28.382,-0.39,1.06,-11.69
28.423,0.35,0.39,-11.38
28.464,0.2,0.39,-10.28
28.505,0.35,-0.04,-9.41
28.546,-0.12,-0.59,-8.32
28.587,0.16,-0.75,-8.08
28.628,0.51,0.12,-8.59
28.669,1.02,0.67,-9.92
28.71,2.35,1.29,-13.3
28.751,3.14,0.78,-16.67
28.792,-4,1.06,-14.95
28.833,-9.38,4.35,-14.47
28.874,-6.28,6.32,-15.22
28.915,-3.22,2.28,-13.06
28.956,-2.63,2.2,-10.63
28.997,-2.04,2.55,-9.26
29.038,-1.53,1.57,-8.63
29.079,-1.57,1.26,-8.59
29.12,-0.75,2.39,-9.96
29.161,-3.3,1.8,-10.2
29.202,-4.12,1.29,-10.43
29.243,-5.69,1.96,-9.69
29.284,-3.73,2.63,-10.71
29.325,-3.92,2.98,-10.98
29.366,-2.94,3.22,-12.63
29.407,-3.53,2.63,-14
29.448,-3.77,2.43,-14.32
29.489,-6.28,3.22,-11.34
29.53,-1.77,1.18,-12.43
29.571,-2.94,3.49,-12.59
29.612,-2.47,2.59,-13.57
29.653,-2.55,2.24,-13.26
29.694,-2.31,1.84,-12.55
29.735,-2.16,1.65,-11.49
29.776,-0.27,0.63,-11.26
29.817,-0.27,0.43,-10.2
29.858,0.16,0.75,-9.49
29.899,0.67,0.31,-8.43
29.94,1.37,-0.39,-7.96
29.981,0.86,0.67,-8.83
30.022,-0.04,-0.27,-9.3
30.063,0.2,1.02,-11.65
30.104,-0.24,3.18,-14.91
30.145,-1.61,2.9,-15.18
30.186,-5.14,2.39,-12.59
30.227,-6.9,6.24,-12.08
30.268,-2.39,2.43,-12.98
30.309,-3.3,1.8,-11.81
30.35,-2.39,2.59,-11.06
30.391,-2.86,1.84,-9.49
30.432,-1.77,0.2,-9.06
30.473,-2.51,1.1,-9.49
30.514,-2.75,1.29,-10.47
30.555,-3.53,0.67,-10.47
30.596,-5.14,1.33,-9.92
30.637,-4,2.12,-10.32
30.678,-3.26,2.79,-11.06
30.719,-3.69,3.84,-11.69
30.76,-3.22,3.61,-13.42
30.801,-3.69,3.61,-14.87
30.842,-5.88,4,-12.91
30.883,-4.71,2.51,-11.38
30.924,-2.59,2.16,-12.24
30.965,-3.41,3.02,-13.06
31.006,-1.73,0.82,-13.65
31.047,-2.63,2,-12.47
31.088,-1.06,2.24,-12.83
31.129,-1.84,0.86,-11.53
31.17,-0.75,-0.08,-11.14
31.211,-0.94,0.04,-10
31.252,0.08,-0.2,-9.49
31.293,0.04,-0.55,-8.32
31.334,0.04,0.24,-7.85
31.375,0.67,0.35,-8.79
31.416,1.61,0.82,-10.67
31.457,1.53,0.98,-13.34
31.498,1.88,0.04,-14.91
31.539,-4.59,2.24,-13.77
31.58,-7.73,5.96,-13.42
31.621,-3.49,5.3,-13.93
31.662,-3.77,2.63,-13.1
31.703,-4.2,4.28,-11.41
31.744,-2.63,1.88,-9.89
31.785,-2.55,1.26,-8.47
31.826,-2.28,1.84,-8.67
31.867,-1.53,1.88,-9.69
31.908,-3.06,1.8,-9.57
31.949,-3.02,0.47,-10.24
31.99,-4.9,0.71,-9.77
32.031,-4.51,1.41,-10.83
