NAME:,walk_3_1.csv,,
284.54,-8.51,1.41,-0.27
284.58,-9.06,0,1.33
284.63,-8.39,2.51,-1.06
284.67,-13.53,-1.18,-0.75
284.71,-17.1,-2.16,-0.43
284.75,-15.93,7.26,6.16
284.79,-16.99,9.96,7.3
284.84,-10.9,8.47,4.59
284.88,-7.61,2.28,0.94
284.92,-8.63,1.14,-0.59
284.96,-8.12,-1.37,-2.35
285,-4.24,1.96,-0.12
285.05,-0.82,2.59,2.43
285.09,-1.33,3.02,0.94
285.13,-7.53,2.55,-1.53
285.17,-11.41,2.12,-3.77
285.21,-15.69,2.75,-5.18
285.26,-12.91,-0.39,-1.73
285.3,-20.01,14.28,19.26
285.34,-6.63,-0.16,6.79
285.38,-5.73,2.16,6.2
285.42,-10.08,2.86,8.12
285.47,-10.98,2.12,1.61
285.51,-9.06,5.88,1.06
285.55,-10.51,1.53,-0.9
285.59,-10.4,-0.31,-0.2
285.63,-8.83,-0.04,-1.26
285.67,-7.88,0.75,-0.86
285.72,-10,1.73,0.78
285.76,-7.88,1.57,1.06
285.8,-10,-0.12,-1.61
285.84,-11.85,0.43,-5.22
285.89,-18.24,-1.33,1.41
285.93,-15.26,9.41,6.86
285.97,-14.71,12.12,7.02
286.01,-8.94,3.49,2.24
286.05,-7.65,0.82,-0.55
286.09,-8.04,1.33,-0.43
286.14,-5.33,2.08,-0.94
286.18,-1.69,2.75,0.63
286.22,-0.16,1.57,0.39
286.26,-6.55,0.75,-1.61
286.3,-11.26,1.49,-2.47
286.35,-14.67,3.45,-6.55
286.39,-15.18,-3.65,-3.14
286.43,-20.01,3.26,20.01
286.47,-10.4,4.67,6.98
286.51,-4.75,1.69,5.96
286.56,-11.81,5.33,9.49
286.6,-8.08,3.61,4.04
286.64,-7.69,6.04,2.71
286.68,-10.9,2.31,-1.18
286.72,-11.41,0.51,-1.14
286.77,-6.98,-0.82,-0.9
286.81,-10.94,0.39,0.51
286.85,-6.63,0.82,-2.16
286.89,-11.81,0.47,1.53
286.93,-6.83,2.51,0.27
286.98,-11.89,-0.08,0.94
287.02,-19.73,-0.82,-3.18
287.06,-11.77,2.59,5.57
287.1,-20.01,10.51,6.28
287.14,-13.77,13.49,7.3
287.19,-8.28,1.26,0.08
287.23,-8.08,1.02,-1.33
287.27,-7.49,0.24,-1.14
287.31,-4.2,1.73,0.75
287.35,0.82,2.9,1.84
287.39,-0.27,2.67,-0.12
287.44,-8.47,1.22,-1.53
287.48,-14.63,3.02,-3.8
287.52,-16.67,1.33,-5.41
287.56,-15.85,-0.71,-4.98
287.6,-6.51,-0.82,-2.24
287.65,-20.01,9.38,9.41
287.69,-5.26,1.69,5.77
287.73,-6.98,2.2,4.79
287.77,-9.92,4.16,9.69
287.81,-1.29,9.34,-1.37
287.86,-8.32,3.33,1.49
287.9,-10.83,1.41,0.75
287.94,-10.63,-1.18,-1.61
287.98,-9.65,-0.47,-2.24
288.02,-10,-0.47,-0.2
288.07,-8.2,1.06,0.47
288.11,-8.36,2.04,2.63
288.15,-9.57,1.8,-2.43
288.19,-12.2,-2.63,-0.78
288.23,-11.65,5.3,2.47
288.28,-18.36,10.47,7.06
288.32,-13.77,11.26,7.18
288.36,-7.96,3.06,1.77
288.4,-6.9,0.63,-1.14
288.44,-8.59,-0.04,-1.1
288.49,-7.18,1.1,-0.78
288.53,-1.73,2.43,1.06
288.57,-3.77,3.41,0.63
288.61,-9.53,2.51,-1.06
288.65,-10.63,1.88,-3.45
288.7,-11.38,1.73,-4.04
288.74,-12.47,-1.45,-2.16
288.78,-7.26,4.98,-5.45
288.82,-20.01,9.1,11.14
288.86,-0.59,2.08,2.71
288.91,-9.81,3.22,4.86
288.95,-14.16,3.69,9.1
288.99,-4.39,6.35,-1.02
289.03,-7.73,4.16,-1.22
289.07,-10.87,-0.27,0.98
289.12,-8.71,-0.08,-1.49
289.16,-9.61,1.84,1.26
289.2,-8.28,2.39,-0.08
289.24,-11.34,0.04,1.14
289.28,-8.12,0.55,0.24
289.33,-10,0.24,-0.12
289.37,-13.14,4.75,-6.47
289.41,-12.67,-2,0.08
289.45,-16.87,7.1,5.73
289.49,-19.81,13.61,9.02
289.54,-9.96,5.41,4.2
289.58,-8,-0.39,-0.59
289.62,-9.77,1.73,-1.33
289.66,-8.98,0.16,-2.82
289.7,-4.75,2.55,1.57
289.75,-0.39,2.51,1.57
289.79,-0.78,1.18,0.24
289.83,-4.12,2.12,-0.71
289.87,-13.53,3.8,-0.2
289.91,-19.34,1.18,-4.63
289.96,-20.01,5.3,-3.22
290,-11.02,7.92,-2.35
290.04,-5.49,2.2,2.86
290.08,-11.22,4.94,6.67
290.12,-7.14,3.06,4.86
290.17,-5.65,4.82,0
290.21,-9.02,5.33,0.31
290.25,-9.77,3.1,0.86
290.29,-9.22,-0.24,0.04
290.33,-8.75,0.71,-1.02
290.38,-10.36,2.2,1.29
290.42,-7.61,2.75,1.22
290.46,-8.47,2.55,1.26
290.5,-9.14,0.08,0.31
290.54,-11.53,-2.12,-1.57
290.58,-18.2,1.69,-5.22
290.63,-14.16,4.79,6.71
290.67,-18.99,11.73,7.14
290.71,-11.85,11.18,7.06
290.75,-7.92,1.29,1.61
290.79,-7.92,0.98,-0.9
290.84,-9.49,-0.35,-2.16
290.88,-4.75,2.67,1.22
290.92,0.31,1.77,0.94
290.96,-0.08,1.88,-0.71
291,-6.2,3.33,-1.37
291.05,-13.77,4.12,-2.82
291.09,-16.55,3.3,-5.33
291.13,-13.02,-0.55,-1.65
291.17,-18.79,11.57,6.86
291.21,-9.61,8.24,-2.24
291.26,-3.1,-0.2,3.92
291.3,-12.36,4.24,7.02
291.34,-8.98,4.04,5.61
291.38,-4.04,7.14,0.82
291.42,-7.77,4.24,1.06
291.47,-11.06,1.26,-0.24
291.51,-9.14,-0.98,-1.37
291.55,-9.81,0.12,-0.86
291.59,-9.34,2.24,1.53
291.63,-8.87,2.63,1.61
291.68,-9.1,1.26,1.57
291.72,-9.61,0.86,-0.35
291.76,-12.59,-0.12,-2.43
291.8,-15.18,0.16,-3.14
291.84,-11.73,2.67,6.04
291.89,-20.01,13.57,9.26
291.93,-11.02,9.69,4.98
291.97,-7.02,0.59,-0.9
292.01,-8,1.88,-0.71
292.05,-7.92,-0.2,-1.8
292.1,-5.69,2.2,-0.12
292.14,-1.8,3.06,1.53
292.18,-2.82,2.98,1.45
292.22,-5.49,2.75,0.27
292.26,-10.55,5.06,-1.61
292.31,-15.73,1.57,-2.55
292.35,-16.91,-0.43,-4.39
292.39,-8.75,2.75,-3.8
292.43,-20.01,8.71,16.48
292.47,-5.88,2.94,4.86
292.52,-6.47,2.43,5.1
292.56,-7.18,3.14,6.75
292.6,-5.65,3.3,1.26
292.64,-8.43,4.24,0.71
292.68,-12.83,1.22,0.12
292.73,-9.73,-0.12,0.67
292.77,-9.41,-0.35,-1.45
292.81,-8.98,-0.82,1.65
292.85,-9.69,3.02,0.63
292.89,-9.57,1.22,2.63
292.94,-9.77,-0.39,-0.63
292.98,-13.42,1.49,-5.14
293.02,-14.36,-2.94,-0.78
293.06,-14.28,5.37,5.69
293.1,-20.01,10.43,7.85
293.15,-12.04,9.18,3.96
293.19,-8.98,1.45,1.1
293.23,-7.37,2.2,0.2
293.27,-7.69,-0.35,-0.67
293.31,-3.84,1.88,0.9
293.36,-0.04,3.1,1.14
293.4,-2.98,2.47,-0.51
293.44,-8.87,2.12,-2.55
293.48,-19.53,4.9,-5.45
293.52,-13.61,2.67,-3.69
293.57,-4.12,5.53,-2.31
293.61,-20.01,8.39,11.69
293.65,-5.26,1.92,3.8
293.69,-7.45,3.14,4
293.73,-8.67,3.06,6.86
293.78,-7.77,7.3,2
293.82,-9.85,2.12,-1.57
293.86,-9.61,0.78,-0.39
293.9,-9.41,-1.65,-0.86
293.94,-8.67,0.9,0.16
293.99,-8.04,2.63,0.86
294.03,-9.14,2,2.67
294.07,-8.67,0.78,1.14
294.11,-10.55,1.14,0.51
294.15,-12.94,0.35,-2.67
294.2,-14.83,-3.02,-2.59
294.24,-11.92,4.43,4.16
294.28,-18.75,11.34,5.65
294.32,-14.2,13.06,8.36
294.36,-7.69,2.94,3.06
294.41,-5.41,0.12,-0.59
294.45,-8.67,0.2,-0.55
294.49,-5.53,1.26,-0.31
294.53,-1.29,2.71,1.88
294.57,-0.39,2.98,1.02
294.62,-3.57,3.33,-0.16
294.66,-20.01,5.77,0.31
294.7,-18.67,-0.12,-4.98
294.74,-4.08,8.08,-8.83
294.78,-20.01,7.41,8.9
294.83,-7.14,2.71,4.67
294.87,-5.45,2.47,4.16
294.91,-8.47,3.45,9.45
294.95,-3.06,6.2,-0.86
294.99,-7.81,4.67,0.27
295.04,-11.1,-1.53,0.75
295.08,-10.04,-0.55,1.26
295.12,-10.55,-0.31,-0.47
295.16,-10.2,0.47,1.92
295.2,-8.28,1.33,1.77
295.25,-9.18,2.63,2.59
295.29,-10.04,0.27,0.51
295.33,-13.22,-2.47,-1.61
295.37,-15.1,1.69,-4.43
295.41,-15.02,6.79,6.59
295.46,-16.16,10.43,5.49
295.5,-10.83,8.9,4.63
295.54,-9.06,1.49,0.86
295.58,-6.94,1.45,-0.43
295.62,-7.06,0.04,-1.1
295.67,-4.86,1.45,0.24
295.71,-1.29,2.47,1.29
295.75,0.08,2.28,0.47
295.79,-7.88,3.37,-3.02
295.83,-20.01,5.49,-3.61
295.88,-17.34,-0.67,-6.32
295.92,-4.63,8.9,-1.88
295.96,-19.34,7.61,-0.08
296,-3.3,2.16,2.31
296.04,-9.06,3.37,5.81
296.09,-7.53,2.9,5.61
296.13,-7.77,4.82,2.59
296.17,-8.28,2.08,-0.9
296.21,-11.3,1.69,-0.35
296.25,-9.92,-0.9,-1.22
296.3,-10.04,-0.16,-0.2
296.34,-8.75,0.43,0.16
296.38,-8.04,1.69,1.65
296.42,-7.57,2.04,3.41
296.46,-10.47,3.26,1.73
296.51,-13.02,-2.24,0
296.55,-14.71,0.47,-4.94
296.59,-13.06,9.26,2.51
296.63,-12.28,6.67,9.92
296.67,-10.55,12.47,7.06
296.72,-7.61,2.12,2.16
296.76,-6.63,-0.35,-1.96
296.8,-8.75,1.26,-1.61
296.84,-5.22,1.84,-0.51
296.88,-2.31,2.55,2.63
296.93,-0.16,3.92,2.28
296.97,-7.81,3.77,-1.06
297.01,-19.42,3.06,-2.67
297.05,-19.97,-1.18,-6.55
297.09,-7.1,1.02,-2.86
297.14,-16.44,12.12,8.28
297.18,-7.22,2.2,4.86
297.22,-8.08,3.1,6.12
297.26,-6.12,3.41,6.63
297.3,-5.41,6.67,3.22
297.35,-7.85,3.18,1.57
297.39,-10.32,1.8,0.9
297.43,-10.2,-1.06,-0.9
297.47,-10.04,0.63,0.27
297.51,-8.9,1.02,0.04
297.56,-9.49,2,1.02
297.6,-9.14,2.16,2.24
297.64,-9.14,1.41,2.24
297.68,-12.51,-0.39,-0.24
297.72,-13.45,-0.59,-2.9
297.77,-12.67,3.18,6.32
297.81,-16.36,12.4,3.57
297.85,-16.36,12.24,9.53
297.89,-9.02,2.86,2.71
297.93,-6.2,-0.2,-1.18
297.98,-8.63,2,-0.16
298.02,-6.9,0,-1.41
298.06,-3.57,2.63,1.22
298.1,-0.75,2.86,0.59
298.14,-4.67,3.18,-1.02
298.19,-16.36,4.75,-3.8
298.23,-16.48,-0.63,-4
298.27,-8.04,-2.04,-3.45
298.31,-3.3,9.38,-3.57
298.35,-20.01,7.88,2.51
298.4,-4.28,2.31,1.73
298.44,-10.28,3.41,4
298.48,-6.9,3.37,5.41
298.52,-4.55,5.77,3.33
298.56,-7.3,1.84,1.96
298.61,-8.16,1.33,1.57
298.65,-12.04,0.47,-0.04
298.69,-12.24,0.71,-2.2
298.73,-8.9,-0.82,0.67
298.77,-7.81,1.77,3.65
298.82,-10.43,5.02,1.61
298.86,-8.59,-0.35,1.77
298.9,-10.16,0.78,-0.63
298.94,-13.53,-2.55,0.86
298.98,-15.22,4.43,-5.37
299.03,-13.53,2.94,8.9
299.07,-17.38,10.04,8.87
299.11,-9.77,7.06,1.57
299.15,-9.41,2.08,2
299.19,-6.55,1.26,0.51
299.24,-6.47,0.12,0.27
299.28,-2.98,2.79,1.73
299.32,-1.1,2.82,1.18
299.36,-4.86,3.33,-1.02
299.4,-13.73,2.43,-2.51
299.45,-12.24,1.77,-4.43
299.49,-14.47,0.16,-5.18
299.53,-6.51,0,-2.9
299.57,-2.16,3.84,-6.32
299.61,-20.01,7.14,17.85
299.66,-7.53,3.45,0.47
299.7,-7.49,2.08,4.86
299.74,-10.12,4.51,7.22
299.78,-5.84,3.96,3.73
299.82,-8.9,2.9,1.06
299.87,-9.65,1.14,0.08
299.91,-10.4,-0.2,-1.53
299.95,-9.41,0.86,-0.47
299.99,-7.73,0.55,0.78
300.03,-9.18,0.24,1.06
300.08,-8.47,0.82,-0.55
300.12,-9.26,2.63,-0.51
300.16,-9.06,1.02,-0.98
300.2,-17.38,-3.18,5.3
300.24,-14.36,9.06,5.1
300.29,-14.04,6.63,3.96
300.33,-14.08,7.81,3.22
300.37,-9.69,5.18,3.73
300.41,-6.55,2.67,0.9
300.45,-7.69,-0.04,-0.04
300.5,-5.96,-0.47,-1.33
300.54,-3.1,2.47,-1.06
300.58,-4.55,2.71,0.39
300.62,-6.51,3.22,-0.47
300.66,-9.49,2.79,-1.45
300.71,-14.28,4.67,-3.77
300.75,-13.06,-2.16,-3.57
300.79,-7.41,4.39,-3.96
300.83,-20.01,9.96,5.41
300.87,-2.94,0.63,3.49
300.92,-8.98,3.8,4.94
300.96,-11.1,4.12,7.96
301,-5.92,6,1.61
301.04,-9.69,3.26,0.55
301.08,-10.47,0.24,0.31
301.13,-9.1,-0.27,-2.04
301.17,-10.32,0.9,-0.55
301.21,-6.83,1.29,0.82
301.25,-7.69,1.22,1.88
301.29,-9.1,1.73,0.59
301.34,-10,1.49,1.29
301.38,-10.08,-0.39,-0.86
301.42,-16.83,2.28,-2.28
301.46,-10.08,7.34,7.14
301.5,-13.22,8.94,4.71
301.55,-10.71,3.69,0.86
301.59,-14.32,6.75,2.51
301.63,-8.75,2.86,0.59
301.67,-8.71,2.35,0.78
301.71,-6.28,1.92,0.31
301.76,-3.57,2.08,0.59
301.8,-1.1,2.55,0.24
301.84,-3.3,2.82,0.27
301.88,-10.4,4.12,-1.92
301.92,-14.2,2.12,-5.06
301.97,-12.67,1.49,-6.71
302.01,-8.9,-0.16,-1.69
302.05,-20.01,5.02,18.12
302.09,-3.33,3.73,3.53
302.13,-8.55,3.8,6.86
302.18,-9.85,4.12,6.43
302.22,-6.08,6.47,2.59
302.26,-9.41,4.04,0.63
302.3,-9.65,2.04,0.12
302.34,-9.1,-0.59,-0.43
302.39,-9.89,0.82,-0.9
302.43,-9.34,1.65,-0.47
302.47,-9.34,0.31,1.41
302.51,-6.39,0.71,-0.16
302.55,-10.83,2.75,1.69
302.6,-8.75,4.16,-2.12
302.64,-14,-2.28,1.84
302.68,-11.38,4.2,4.86
302.72,-15.3,11.22,5.92
302.76,-13.77,11.1,7.02
302.81,-8.83,2.08,2.28
302.85,-9.81,1.61,-0.98
302.89,-10.63,0.31,-2.08
302.93,-6.75,2.47,-0.04
302.97,-2.94,2.55,2.71
303.02,-1.14,3.06,1.84
303.06,-6.04,2.39,-0.35
303.1,-13.69,3.1,-2.94
303.14,-13.18,-0.04,-5.1
303.18,-9.73,0.24,-2.51
303.23,-11.77,7.77,-2.47
303.27,-15.97,12.83,2.12
303.31,-4.98,3.26,4.59
303.35,-9.85,3.84,6.35
303.39,-8.71,4.28,6.51
303.44,-6.12,5.26,1.69
303.48,-9.53,3.45,0.04
303.52,-10.12,1.02,-0.04
303.56,-10.36,-0.35,-1.45
303.6,-8.79,1.73,0.04
303.65,-9.61,1.02,1.1
303.69,-8.2,0.43,0.82
303.73,-8.59,1.26,2.24
303.77,-9.26,4.2,0.98
303.81,-10.2,1.33,0.67
303.86,-10.4,0.51,-4.12
303.9,-9.89,0.27,1.84
303.94,-15.69,11.85,7.22
303.98,-15.14,7.61,4.79
304.02,-11.34,8.43,3.96
304.07,-7.92,2.63,0.71
304.11,-7.65,2.75,0.04
304.15,-6.83,1.22,0.39
304.19,-3.26,1.69,1.29
304.23,-0.39,2.43,1.06
304.28,-2.39,2.86,-0.43
304.32,-13.22,5.41,-3.33
304.36,-17.38,1.88,-5.45
304.4,-10.36,0.35,-3.77
304.44,-4.63,6.75,-5.06
304.49,-18.55,7.45,3.02
304.53,-2.12,3.18,1.18
304.57,-9.73,3.14,5.22
304.61,-10,3.61,6.79
304.65,-4.82,7.61,1.92
304.7,-9.26,3.77,0.2
304.74,-10.43,1.8,0.67
304.78,-8.9,-0.67,-1.73
304.82,-9.92,-0.16,-1.02
304.86,-9.53,1.53,0.47
304.91,-8.9,1.41,0.78
304.95,-8.32,1.49,1.45
304.99,-8.94,1.8,0.55
305.03,-10.28,2.31,-2.71
305.07,-14.71,-5.65,4.04
305.12,-12.04,11.14,5.96
305.16,-14.4,8.36,4.35
305.2,-15.65,8.12,3.88
305.24,-9.06,5.96,4
305.28,-6,1.65,-0.55
305.33,-8.39,1.22,0.04
305.37,-7.26,-0.63,-1.1
305.41,-1.57,2.55,0.47
305.45,-0.31,3.22,2.04
305.49,-3.41,3.57,-0.16
305.54,-12.79,4.51,-2.12
305.58,-20.01,2,-6.16
305.62,-12.36,-3.65,-0.12
305.66,-0.2,11.41,-8
305.7,-20.01,8.36,6.51
305.75,-5.65,5.26,6.47
305.79,-5.69,4.9,6.16
305.83,-5.84,5.26,5.37
305.87,-9.3,4.2,3.88
305.91,-10.2,0.16,-0.04
305.96,-11.22,-0.75,-1.8
306,-10.16,-0.35,0.08
306.04,-10.12,0.24,0.86
306.08,-7.85,2,0.43
306.12,-8.83,1.29,3.18
306.17,-9.85,1.73,0.59
306.21,-11.06,-0.08,0.43
306.25,-11.02,2.63,-4.16
306.29,-12.28,-1.18,2.71
306.33,-13.65,6.94,4.2
306.38,-18.32,7.3,4.9
306.42,-14.67,8.83,4.63
306.46,-8.08,4.24,2.94
306.5,-4.82,2.47,-0.71
306.54,-7.49,-0.24,0.2
306.59,-3.69,0.98,1.06
306.63,-1.77,2.51,1.22
306.67,-2.35,3.73,0.39
306.71,-5.53,4,-2.16
306.75,-17.18,5.3,-4.04
306.8,-14.2,-0.12,-3.18
306.84,-4.24,4,-5.84
306.88,-20.01,7.41,4.24
306.92,-4.35,3.69,2
306.96,-7.53,2.9,4.35
307.01,-11.22,2.86,5.73
307.05,-7.88,6.28,2.04
307.09,-9.41,2.47,-1.92
307.13,-9.53,2.39,-0.31
307.17,-8.28,0.59,0.59
307.22,-8.24,1.26,0.16
307.26,-9.06,1.33,-0.04
307.3,-8.08,1.18,-0.55
307.34,-9.53,1.06,1.61
307.38,-10.59,2,-1.18
307.43,-10.79,0.31,-1.69
307.47,-13.81,-4.08,2.51
307.51,-14.98,6.94,4.16
307.55,-17.73,8.75,5.45
307.59,-13.3,8.75,3.84
307.64,-8.71,4.39,1.69
307.68,-7.57,2.9,-0.04
307.72,-7.96,0,-0.47
307.76,-4.79,1.77,1.69
307.8,-2.12,3.18,2.2
307.85,-1.88,2.9,0.75
307.89,-6.28,3.14,-2.24
307.93,-15.06,3.02,-4.63
307.97,-17.02,1.57,-5.02
308.01,-6.79,-1.61,-3.84
308.06,-14,8.63,15.49
308.1,-11.53,0.98,6.32
308.14,-3.02,2.35,5.3
308.18,-12.67,3.53,6.75
308.22,-6.12,7.06,3.57
308.27,-9.38,4.55,0.98
308.31,-9.45,3.1,-2.08
308.35,-9.1,0.82,-0.78
308.39,-7.02,-0.08,0.71
308.43,-9.96,1.69,0.71
308.48,-7.41,3.1,-1.37
308.52,-11.41,0.24,0.08
308.56,-8.39,1.29,-2.08
308.6,-11.41,4.67,-1.53
308.64,-12.24,-1.02,0.86
308.69,-14.36,8.12,7.85
308.73,-19.69,10.67,8.12
308.77,-9.69,8.71,5.02
308.81,-9.18,4,3.26
308.85,-6.9,0.98,-0.39
308.9,-8.63,1.37,-1.29
308.94,-6.67,1.26,-0.9
308.98,-3.02,2.71,1.29
309.02,-2,2.94,1.73
309.06,-6.2,3.26,-0.75
309.11,-10.51,3.22,-2.31
309.15,-16.71,1.65,-4.63
309.19,-11.1,-1.57,-3.3
309.23,-7.57,9.92,-6.28
309.27,-14.16,5.06,6.32
309.32,-7.06,0.55,3.53
309.36,-9.14,2.39,5.33
309.4,-9.26,8.79,6.94
309.44,-6.08,3.02,3.33
309.48,-4.86,3.49,2.55
309.53,-10.47,-0.55,0.55
309.57,-10.51,0.08,-2.24
309.61,-9.22,1.14,0.35
309.65,-7.65,0.82,1.37
309.69,-9.45,1.33,1.06
309.74,-9.02,1.06,0.39
309.78,-9.57,3.02,-0.51
309.82,-9.81,-0.31,-0.55
309.86,-16.95,-0.59,0.71
309.9,-14.91,8.87,5.3
309.95,-15.53,10.36,6.67
309.99,-13.38,10.28,4.86
310.03,-6.83,2.63,1.29
310.07,-7.06,1.45,-0.27
310.11,-7.18,1.1,-0.39
310.16,-4.86,1.49,0.04
310.2,-2.08,2.24,0.59
310.24,-4.47,2.39,-0.63
310.28,-9.02,3.26,-2.55
310.32,-11.89,3.41,-3.49
310.37,-13.73,2.31,-5.49
310.41,-10.75,-0.71,-1.77
310.45,-19.57,11.22,7.22
310.49,-8.51,1.41,7.88
310.53,-6.94,3.69,6.9
310.58,-10.2,2.67,4.24
310.62,-9.3,6.71,3.3
310.66,-8.55,2.94,-1.33
310.7,-7.88,2.55,1.06
310.74,-9.57,0,-0.55
310.79,-9.38,1.8,-0.47
310.83,-9.22,1.77,0.94
310.87,-9.26,1.22,1.14
310.91,-7.85,1.61,0.24
310.95,-9.06,1.69,1.88
311,-10.04,3.84,-2
311.04,-9.53,-0.08,-1.65
311.08,-11.61,0.24,0.98
311.12,-16.36,10.08,6.39
311.16,-17.77,11.22,9.3
311.21,-12.79,9.61,6.63
311.25,-9.41,0.63,-0.43
311.29,-8.2,2.08,-0.98
311.33,-7.26,0.75,-2
311.37,-3.26,1.84,1.41
311.42,-1.65,2.55,1.92
311.46,-2.59,2.47,0.39
311.5,-8.39,2.35,-0.39
311.54,-10.87,4.04,-3.02
311.58,-14.59,0.63,-4
311.63,-11.41,-2.43,-0.59
311.67,-11.57,10.55,-1.69
311.71,-12.4,3.3,6.35
311.75,-6.2,2.79,6.83
311.79,-9.02,3.33,5.57
311.84,-3.84,7.45,3.3
311.88,-8.32,3.41,1.49
311.92,-7.96,2.51,0.98
311.96,-10.16,-0.24,-0.55
312,-7.96,1.37,-1.37
312.05,-8.75,2.51,1.77
312.09,-9.53,1.29,0.94
312.13,-8.98,0.39,2.08
312.17,-8.79,1.96,0.59
312.21,-10.24,0.98,-0.98
312.26,-10.08,1.29,-2.08
312.3,-10.75,7.3,2.43
312.34,-15.57,12.4,5.77
312.38,-15.3,7.73,5.49
312.42,-10.16,8.08,4.39
312.47,-6.67,2.47,1.53
312.51,-7.57,0.59,-0.39
312.55,-7.3,-0.39,-1.57
312.59,-3.77,1.1,0.47
312.63,-1.26,1.69,0.75
