NAME:,walk_4_1.csv,,
4.594,-3.49,6.63,-14.04
4.635,1.02,2.79,-13.26
4.676,-1.33,2.08,-10.43
4.717,-1.49,2.2,-9.34
4.758,-0.98,0.55,-8.98
4.799,-0.31,0.2,-10.16
4.84,-1.14,-0.24,-11.73
4.882,-4.24,0.43,-12.36
4.923,-6.43,0.86,-12.12
4.964,-8.47,0.35,-10.71
5.005,-3.53,2.2,-12.4
5.046,-3.33,3.45,-12.47
5.087,-3.88,2.51,-14
5.128,-3.41,2.51,-15.93
5.169,-6.43,4.04,-14.2
5.21,-4.04,2.82,-14.28
5.251,-2.2,2.08,-14.67
5.292,-0.75,3.14,-14.79
5.333,-0.24,2.67,-14.36
5.374,-1.33,1.22,-13.26
5.415,-0.63,0.9,-12.83
5.456,0.04,0.86,-12.59
5.497,1.02,0.47,-11.57
5.538,1.14,-0.35,-9.96
5.579,0.82,-0.94,-8.12
5.62,1.88,-0.78,-7.49
5.661,2.47,-0.43,-7.57
5.702,1.96,-0.47,-8.63
5.743,1.1,-0.31,-10.36
5.784,2.98,0.2,-14.44
5.825,-0.08,1.69,-16.59
5.866,-5.88,4.12,-17.18
5.907,-8.32,8.2,-17.02
5.948,-5.84,6.71,-14.95
5.989,-1.33,1.96,-12.91
6.03,-3.57,4.63,-9.41
6.071,-0.9,2.71,-8.9
6.112,-1.37,1.61,-8.08
6.153,-0.47,1.26,-9.85
6.194,-2.98,2.12,-10.67
6.235,-5.02,2.16,-11.06
6.276,-5.81,1.49,-10.75
6.317,-3.61,2.55,-11.73
6.358,-2.55,3.02,-11.61
6.399,-2.08,2.31,-14.4
6.44,-2.12,3.1,-15.93
6.481,-5.33,4.86,-15.02
6.523,-3.84,2,-14.98
6.564,-1.06,0.71,-15.14
6.605,-2.12,2.2,-13.93
6.646,-0.71,1.53,-13.14
6.687,-0.27,1.61,-12.04
6.728,0.2,0.71,-11.57
6.769,0.63,-0.39,-10.94
6.81,0.71,-0.55,-10.28
6.851,0.59,-0.31,-9.61
6.892,0.94,-0.67,-8.94
6.933,1.18,-1.22,-7.85
6.974,1.84,-0.24,-8.08
7.015,2.47,-0.12,-9.65
7.056,2.28,0.27,-11.96
7.097,5.33,0.71,-16.79
7.138,1.88,2.04,-18.75
7.179,-7.18,5.53,-18.08
7.22,-9.02,9.45,-16.24
7.261,-2.55,3.02,-13.61
7.302,-1.73,1.45,-10.51
7.343,-2.51,3.02,-8.28
7.385,0.63,1.57,-8.79
7.426,-0.27,0.31,-8.75
7.467,-1.53,0.16,-10.36
7.508,-4.04,0.94,-10.79
7.549,-6.59,2.47,-11.02
7.59,-6.04,1.53,-11.06
7.631,-3.69,1.65,-11.69
7.672,-4.08,1.96,-12.36
7.713,-3.1,1.41,-15.65
7.754,-2.9,3.26,-16.48
7.795,-5.65,2.75,-14.55
7.836,-0.16,-2.04,-15.22
7.877,-2.35,-1.1,-14.24
7.918,-3.02,2.31,-13.06
7.959,-0.16,-0.24,-11.96
8,0.78,0.27,-10.71
8.041,0.75,0,-10.08
8.082,1.73,-0.59,-9.61
8.123,0.67,0.63,-9.49
8.164,0.43,-0.51,-9.38
8.205,-0.71,-0.55,-8.51
8.246,-1.1,0.43,-8.55
8.287,-0.31,0.59,-9.77
8.328,-0.47,0.71,-10.67
8.369,0.55,1.61,-14
8.41,2.35,0.67,-16.83
8.451,-4.35,1.92,-14.55
8.492,-8.08,4.51,-13.18
8.533,-0.24,5.45,-14.95
8.574,-1.37,1.14,-11.89
8.615,-2.71,2.04,-9.45
8.656,-1.29,2.28,-8.79
8.697,-1.18,1.45,-8.28
8.738,-0.39,0.98,-8.9
8.779,-0.94,0.78,-9.65
8.82,-1.49,1.37,-10.83
8.861,-4.35,1.02,-10.87
8.902,-5.02,1.65,-11.45
8.943,-3.69,1.41,-11.53
8.984,-4.94,2.47,-11.57
9.025,-2.98,2.16,-13.57
9.066,-3.3,2,-14.95
9.107,-5.53,3.06,-14.2
9.148,-2.86,-0.31,-14.28
9.189,-4.31,1.37,-14
9.23,-2.94,2.35,-14.28
9.271,-2.31,1.92,-12.94
9.312,-0.04,1.61,-12.87
9.353,0.67,2.86,-10.63
9.394,1.26,1.02,-12.12
9.435,-0.55,0.78,-10.79
9.476,0.75,-0.2,-10.2
9.517,0.39,-0.39,-8.59
9.558,0.67,-0.16,-8.04
9.599,-1.45,-1.22,-7.3
9.64,3.37,0.08,-9.77
9.681,3.06,1.88,-14
9.722,1.45,-0.75,-15.69
9.763,-5.22,2.39,-14.36
9.804,-8.75,5.22,-13.57
9.845,-2.55,3.57,-14.63
9.886,-1.14,1.57,-14.95
9.927,-4.35,1.14,-11.57
9.968,-2.67,1.57,-9.92
10.009,-2.86,1.61,-8.59
10.05,-1.57,0.94,-8.55
10.091,-1.84,1.26,-9.49
10.132,-2.47,1.1,-10.08
10.173,-2.79,0.63,-10.63
10.214,-4.86,1.1,-10.36
10.255,-4.75,1.88,-11.02
10.296,-3.92,2.98,-11.92
10.337,-3.06,2.35,-13.73
10.378,-3.14,3.06,-14.91
10.419,-5.3,3.77,-14.2
10.46,-4.55,2.43,-14.47
10.501,-3.45,0.59,-14.04
10.542,-2.75,0.67,-13.53
10.583,-2.12,1.53,-12.67
10.624,-1.26,0.16,-11.26
10.665,-1.49,0.47,-10.16
10.706,-0.55,1.57,-10
10.747,0.98,1.37,-10.4
10.788,-0.75,0,-10.4
10.829,-0.78,-0.71,-10.08
10.87,-1.26,0.04,-8.71
10.911,-0.51,0.2,-9.81
10.953,-1.14,0.16,-9.77
10.994,0.04,0.12,-11.3
11.035,-0.39,0.94,-14.47
11.076,-1.49,2.28,-13.42
11.117,-4.51,3.88,-11.41
11.158,-1.1,4.98,-12.67
11.199,-0.98,3.02,-12.55
11.24,-2.31,0.63,-11.1
11.281,-2.67,1.02,-10.04
11.322,-2,1.06,-9.3
11.363,-1.65,0.08,-9.81
11.404,-2.24,1.33,-10.63
11.445,-2.35,0.9,-11.61
11.486,-4.71,1.77,-11.18
11.527,-4.9,1.22,-10.71
11.568,-3.96,1.96,-11.41
11.609,-3.65,2.51,-11.49
11.65,-4.16,2.43,-11.73
11.691,-3.49,1.84,-12.75
11.732,-4,3.02,-14.08
11.773,-5.45,2.98,-13.49
11.814,-5.49,1.61,-12.63
11.855,-3.22,0.39,-14
11.896,-2.55,1.18,-14.16
11.937,-1.73,0,-13.22
11.978,-1.18,0.98,-12.36
12.019,-1.02,1.61,-12
12.06,-0.63,0.94,-11.96
12.101,-0.63,0.27,-11.34
12.143,-0.67,0.39,-10.4
12.184,-0.24,0,-9.65
12.225,-0.43,-0.24,-8.87
12.266,-0.39,-0.43,-8.43
12.307,-0.2,0.04,-8.87
12.348,-0.16,-0.16,-9.18
12.389,0.59,0.78,-11.06
12.43,0.51,2.86,-14.98
12.471,2.67,2.12,-16.28
12.512,-4.86,2.39,-13.42
12.553,-6.2,5.3,-12.4
12.594,-0.86,3.06,-13.49
12.635,-3.61,1.73,-11.26
12.676,-2.47,3.02,-10.94
12.718,-3.69,2.39,-10.04
12.759,-2,0.2,-10.2
12.8,-3.14,0.71,-10.36
12.841,-3.3,1.06,-10.94
12.882,-5.14,1.26,-10.75
12.923,-5.92,0.67,-10.04
12.964,-4.35,2.08,-10.28
13.005,-3.06,2.67,-11.26
13.046,-3.45,3.06,-12.2
13.087,-2.55,2.47,-14.32
13.128,-2.98,2.79,-15.46
13.169,-5.61,3.73,-13.89
13.21,-3.26,0.71,-13.77
13.251,-2.31,2.86,-14.47
13.292,-1.96,3.37,-14.55
13.333,-2.28,1.26,-13.49
13.374,-1.8,1.41,-13.18
13.415,-1.26,1.14,-12.24
13.456,0,-0.12,-11.22
13.497,0.59,-0.55,-9.65
13.538,0,0.04,-8.24
13.579,0.82,-1.22,-7.41
13.62,1.53,-1.65,-7.3
13.661,2.28,-1.02,-8.87
13.702,0.43,0.86,-10.12
13.743,1.61,1.69,-14.79
13.784,1.96,4.2,-17.38
13.825,-3.92,1.73,-16.08
13.866,-8.59,5.02,-15.53
13.907,-6.71,5.65,-15.34
13.948,-1.57,1.26,-15.81
13.989,-5.14,1.37,-11.45
14.03,-1.84,2.2,-10.32
14.071,-1.33,1.02,-8.75
14.112,-0.51,0.35,-8.59
14.153,-0.39,0.08,-9.18
14.194,-2.63,1.1,-9.89
14.235,-4,0.35,-10.32
14.276,-6.39,1.49,-10.98
14.317,-6.12,2.2,-11.14
14.358,-4.28,3.1,-13.73
14.399,-4.79,2.79,-15.85
14.44,-4.86,2.28,-15.42
14.481,-7.92,2.98,-14.55
14.522,-2,0.08,-16.44
14.563,-2.75,2.82,-15.18
14.604,-2.75,3.53,-14.87
14.645,-1.57,0.9,-12.94
14.686,-0.55,0.63,-11.77
14.727,-0.31,1.41,-11.06
14.768,0.71,1.29,-11.26
14.809,0.27,-0.39,-10.59
14.85,-0.12,-1.41,-9.41
14.891,-0.47,-1.18,-8.94
14.932,1.1,-0.51,-9.49
14.973,0.35,0.24,-10.12
15.014,2.9,0.04,-12.24
15.055,3.88,-0.31,-13.1
15.096,-1.26,1.65,-12.47
15.137,-4.82,6.83,-14.71
15.178,-1.69,4.71,-15.89
15.219,-2.2,2.04,-15.38
15.26,-4.82,3.37,-11.26
15.302,-2.39,4.12,-10.67
15.343,-2.79,1.18,-8.79
15.384,-1.69,0.04,-9.61
15.425,-2.9,1.61,-10.36
15.466,-2.59,2.2,-9.49
15.507,-4.31,0.67,-10.63
15.548,-5.33,2.43,-11.1
15.589,-3.88,1.88,-13.22
15.63,-6.63,1.45,-15.81
15.671,-8.87,1.77,-15.73
15.712,-9.96,3.02,-14.08
15.753,-1.26,-0.08,-15.85
15.794,-2.71,2.04,-14.71
15.835,-2.59,2.86,-14.79
15.876,-0.47,1.49,-14.75
15.917,-3.1,-0.31,-12.79
15.958,-0.51,1.22,-12.12
15.999,0.43,0.98,-10.79
16.04,1.49,0.9,-10.67
16.081,0.16,0.08,-9.45
16.122,0.86,-0.63,-9.49
16.163,0.59,-0.51,-9.69
16.204,-0.39,0.27,-9.89
16.245,2.43,-0.78,-12.32
16.286,1.29,2.12,-12.51
16.327,-3.14,2.51,-10.55
16.368,-3.49,5.02,-11.77
16.409,1.92,5.96,-14.16
16.45,1.69,1.06,-15.26
16.491,-4.55,0.24,-11.65
16.532,-4.86,2.28,-10.94
16.573,-3.26,0.75,-10.16
16.614,-3.18,1.02,-10.51
16.655,-1.96,0.51,-12.24
16.696,-5.18,0.43,-14.04
16.737,-6.32,1.96,-12.28
16.778,-7.06,2.28,-12.71
16.819,-5.73,3.65,-13.57
16.86,-4.28,2.16,-15.57
16.901,-6.04,2.08,-14.44
16.942,-5.65,2.67,-13.49
16.983,-3.02,0.47,-15.26
17.024,-5.57,3.02,-15.77
17.065,-4.82,1.02,-15.06
17.106,-2.43,1.61,-14.28
17.147,-0.12,1.53,-13.42
17.188,-0.63,1.65,-12.08
17.229,0,0.08,-11.77
17.27,1.02,-0.47,-11.22
17.311,0.04,0.04,-9.89
17.352,1.88,-0.82,-10.4
17.393,2.71,-0.86,-10.36
17.434,2.67,-1.06,-11.26
17.475,4.31,-1.22,-12.12
17.516,-0.55,0.51,-10.32
17.557,-2.59,3.96,-12.94
17.598,-0.08,6.55,-15.93
17.639,-0.12,2.67,-15.53
17.68,-4.12,2.98,-12.83
17.721,-4.47,4.12,-11.18
17.762,-3.06,1.69,-10.79
17.803,-3.53,1.37,-10.36
17.844,-3.65,2.86,-9.96
17.885,-3.06,2.47,-10.55
17.926,-4.39,2.79,-10.63
17.967,-3.88,2.98,-12.32
18.008,-4.47,2.82,-13.18
18.049,-5.61,2.86,-16.08
18.09,-7.37,3.22,-16.12
18.131,-9.38,1.69,-13.49
18.172,-1.96,0.63,-16.32
18.213,-3.22,3.92,-15.06
18.254,-0.39,2.39,-15.49
18.295,-3.49,2.24,-13.06
18.337,-0.94,1.77,-13.45
18.378,-1.22,1.29,-12.43
18.419,0.35,0.51,-11.96
18.46,0.47,0.63,-11.26
18.501,-0.55,-0.27,-9.89
18.542,0.67,-0.82,-9.65
18.583,2.35,-0.59,-9.89
18.624,2.47,-0.86,-10.12
18.665,4.12,-1.33,-12.32
18.706,2.47,-0.98,-11.69
18.747,-3.18,3.37,-11.73
18.788,-4.86,7.37,-13.61
18.829,-1.69,4.9,-15.26
18.87,-0.59,0.47,-15.97
18.911,-4.04,3.92,-13.34
18.952,-2.82,3.57,-10.55
18.993,-1.69,0.39,-9.3
19.034,-2.75,2.08,-8.94
19.075,-2.2,1.57,-9.26
19.116,-3.26,1.8,-9.96
19.157,-3.65,1.8,-11.1
19.198,-4.94,2.04,-12.55
19.239,-7.49,3.88,-14.24
19.28,-7.41,2.86,-16.24
19.321,-6.32,1.8,-15.1
19.362,-6.43,3.65,-13.34
19.403,-3.18,1.96,-14.95
19.444,-1.96,2.24,-15.85
19.485,-4,2.59,-15.53
19.526,-3.1,2.08,-15.42
19.568,-2.55,1.45,-14.28
19.609,-1.49,1.53,-13.42
19.65,0.31,0.47,-12.32
19.691,1.41,0.9,-11.14
19.732,0.94,0.9,-8.59
19.773,1.8,-0.31,-8.08
19.814,2.43,-0.43,-7.69
19.855,3.37,-0.39,-8.32
19.896,3.92,-0.31,-11.18
19.937,4.2,0.31,-14
19.978,-1.45,1.57,-14.79
20.019,-6.28,5.69,-15.61
20.06,-1.14,4.9,-17.73
20.101,-3.02,1.29,-16.04
20.142,-5.02,2.79,-12.71
20.183,-2.86,2.31,-11.49
20.224,-3.45,0.27,-9.57
20.265,-2.55,1.14,-9.77
20.306,-3.3,0.67,-9.85
20.347,-4.12,1.37,-10.51
20.388,-5.41,1.49,-10.63
20.429,-6.47,2.08,-10.94
20.47,-6.47,3.06,-13.69
20.511,-7.41,2.98,-17.06
20.552,-8.87,1.84,-16.55
20.593,-5.22,2.08,-16.16
20.635,-1.88,0.98,-16.48
20.676,-3.45,2.71,-15.69
20.717,-1.84,1.22,-14.79
20.758,-2.51,2.08,-13.06
20.799,-1.26,1.65,-12.43
20.84,-0.24,1.29,-11.73
20.881,1.29,0.27,-11.69
20.922,0.24,0.31,-10.63
20.963,0.2,-0.04,-10.12
21.004,1.29,-0.86,-10.08
21.045,1.26,-0.55,-10.43
21.086,2.94,-1.02,-12.43
21.127,2.12,-0.75,-10.83
21.168,-1.96,2.55,-10.98
21.209,-0.67,4.86,-14.12
21.25,-0.86,5.1,-15.89
21.291,-2.71,1.29,-14.87
21.332,-5.1,3.3,-11.85
21.373,-2.55,2.35,-11.14
21.414,-2.82,-0.51,-10.32
21.455,-2.59,1.02,-11.85
21.496,-4.94,2,-11.96
21.537,-4.98,1.1,-11.02
21.578,-5.92,1.73,-11.18
21.619,-6.9,3.26,-11.85
21.66,-6.9,3.3,-14.75
21.701,-7.3,2.28,-16.12
21.742,-9.65,2.59,-13.93
21.783,-4.51,0.67,-15.73
21.824,-4.67,2.12,-15.73
21.865,-4.31,2.43,-15.81
21.906,-4.24,1.14,-14.51
21.947,-2.63,1.45,-13.93
21.988,-1.37,1.14,-13.14
22.029,0.43,0.35,-12.55
22.07,0.55,-0.04,-11.89
22.111,0.59,-0.04,-11.49
22.152,0.12,-0.98,-10.12
22.193,0.51,-1.1,-9.41
22.234,0.47,-1.41,-8.75
22.275,1.92,0.75,-10.87
22.316,3.53,0.94,-12.63
22.357,-1.02,1.49,-11.34
22.398,-3.18,3.18,-12.83
22.439,-3.84,6.55,-14.36
22.48,-1.14,2.63,-14.75
22.521,-2.59,1.53,-13.18
22.562,-4.39,2.47,-11.38
22.603,-2.67,-0.24,-11.06
22.645,-3.84,0.67,-11.57
22.686,-4.39,0.71,-12.36
22.727,-5.81,1.49,-11.77
22.768,-6.55,1.92,-10.79
22.809,-6,2.59,-11.77
22.85,-6.86,3.18,-12.04
22.891,-6,3.18,-14.36
22.932,-7.53,4.31,-15.81
22.973,-9.22,3.33,-13.61
23.014,-3.37,1.41,-15.22
23.056,-3.69,3.41,-15.18
23.098,-3.61,2.71,-14.98
23.139,-3.22,1.18,-13.65
23.18,-2.24,1.73,-13.1
23.221,-1.29,1.18,-12.28
23.262,0.82,0.63,-12.08
23.303,-0.47,0.16,-11.02
23.344,-0.67,-0.47,-10.75
23.385,-1.02,-1.69,-9.49
23.426,0.78,-1.37,-10.04
23.467,0.78,-0.63,-9.81
23.508,3.18,-0.71,-11.89
23.549,2.71,0.27,-10.43
23.59,-1.92,2.9,-10.28
23.631,-2.47,3.73,-13.96
23.672,-4.9,5.3,-15.61
23.713,-4.16,2.16,-14.79
23.754,-4.75,2.59,-11.92
23.795,-2.39,2.82,-10.83
23.836,-1.65,1.06,-10.36
23.877,-1.84,2,-10.67
23.918,-3.18,2.47,-10.55
23.959,-4,2.82,-10.55
24,-5.53,2.94,-10.47
24.041,-5.49,3.26,-11.73
24.082,-6.51,4.82,-13.3
24.123,-6.28,4.39,-16.24
24.164,-9.18,4.55,-15.26
24.205,-7.45,3.1,-14.32
24.246,-2.98,1.22,-15.22
24.287,-4.31,3.61,-14.87
24.328,-2.16,1.02,-15.49
24.369,-3.92,1.61,-14.71
24.41,-2.51,0.86,-14.51
24.451,-1.92,-0.12,-13.3
24.492,-0.08,-0.04,-12.83
24.533,-0.24,-0.2,-11.34
24.574,-0.2,-0.35,-10.04
24.615,0.27,-0.08,-8.51
24.656,1.26,0.51,-8.71
24.697,2.39,0.9,-8.98
24.738,3.49,-0.31,-10.08
24.779,5.14,-0.16,-11.1
24.82,-0.35,0.2,-11.3
24.861,-2.71,2.2,-15.22
24.902,-5.3,5.73,-17.97
24.943,-5.41,3.41,-16.44
24.985,-4.86,3.61,-13.73
25.026,-4.9,2.98,-11.57
25.067,-3.96,2.28,-10.9
25.108,-2.59,0.75,-11.18
25.149,-4.39,1.57,-11.38
25.19,-5.41,1.49,-10.24
25.231,-5.61,2.08,-10
25.272,-5.57,2.98,-10.67
25.313,-4.71,3.88,-12.28
25.354,-5.96,4,-13.65
25.395,-5.81,2.9,-16.16
25.436,-10.32,4,-14.28
25.477,-4.28,-0.39,-15.3
25.518,-3.41,2.2,-15.57
25.559,-3.73,3.37,-15.77
25.6,-3.18,2.08,-15.3
25.641,-2.47,1.26,-14.75
25.682,-2,1.96,-13.57
25.723,-0.27,0.67,-13.1
25.764,0.12,0.04,-12.71
25.805,-2.51,2.04,-11.73
25.846,-2.82,3.3,-10.79
25.887,0.39,2.55,-10.04
25.928,1.49,-2.47,-8.32
25.969,0.24,0.04,-7.65
26.01,1.8,0.51,-7.96
26.051,2.79,-0.86,-9.26
26.092,-1.45,0.94,-9.41
26.133,0.24,4.28,-13.02
26.174,2.2,4.82,-16.83
26.215,-1.73,1.06,-17.42
26.256,-5.77,2.12,-15.97
26.297,-6.28,2.47,-15.53
26.338,-6.94,1.57,-14.83
26.379,-6.08,1.02,-14.32
26.42,-5.22,1.84,-13.96
26.461,-6.71,2.59,-12.32
26.502,-7.26,3.06,-10.71
26.543,-6.28,2.98,-10.63
26.584,-6,4.08,-12
26.625,-5.3,4.35,-14.79
26.666,-6.9,4.12,-15.77
26.707,-7.45,3.49,-14.44
26.748,-3.65,0.9,-15.85
26.79,-2.28,2.31,-16.71
26.831,-1.69,1.41,-15.77
26.872,-1.8,0.55,-14.51
26.913,-0.59,0.24,-12.79
26.954,-0.2,0.55,-10.9
26.995,1.06,0.51,-9.57
27.036,1.53,0.39,-8.79
27.077,0.98,1.29,-8.67
27.118,0.9,-0.51,-8.63
27.159,-0.12,0.24,-8.79
27.2,0.59,-0.31,-9.45
27.241,1.22,1.53,-11.85
27.282,2.16,1.8,-14.71
27.323,-4.63,0.47,-13.42
27.364,-7.34,3.33,-15.18
27.405,-4.2,4.94,-17.46
27.446,-3.1,0.12,-14.83
27.487,-4.08,1.88,-12.12
27.528,-3.61,3.65,-10.75
27.569,-2.12,2.08,-9.69
27.61,-2.51,2.75,-8.55
27.651,-2.04,3.06,-8.63
27.692,-2.24,3.65,-9.02
27.733,-3.49,2.94,-8.87
27.774,-3.22,3.26,-10.12
27.815,-4.59,3.8,-12.08
27.856,-5.41,2.75,-13.65
27.897,-6.28,0.04,-15.26
27.938,-7.49,1.84,-14.98
27.979,-6.71,0.24,-14.32
28.02,-3.18,-0.12,-15.26
28.061,-4.35,2.2,-16.16
28.102,-2.31,0.2,-14.79
28.143,-2,0.98,-13.02
28.184,-1.77,1.65,-12.32
28.225,-1.65,0.47,-12
28.266,-1.61,0.04,-12.32
28.307,-1.8,-0.75,-12.4
28.348,-1.49,-0.75,-11.69
28.389,-0.71,-1.57,-10.75
28.43,0.16,-1.18,-10.08
28.471,0.9,-0.67,-10.24
28.512,2.79,0.39,-10.94
28.553,2,1.37,-9.96
28.594,-2.12,3.3,-9.92
28.635,-0.75,5.41,-13.57
28.676,0.82,5.18,-16.32
28.717,-3.73,2.31,-14.79
28.758,-5.18,4.98,-12.08
28.799,-3.26,2.63,-10.59
28.84,-3.06,1.41,-10.51
28.881,-3.3,0.98,-10.71
28.922,-3.53,1.1,-10.94
28.963,-3.33,0.43,-10.36
29.004,-3.41,0.27,-10.43
29.045,-2.98,0.71,-11.96
29.086,-5.1,1.96,-13.53
29.127,-5.84,1.92,-15.61
29.168,-9.26,2.71,-15.65
29.209,-12.55,2.71,-13.42
29.25,-3.57,0.75,-15.3
29.291,-5.06,3.61,-14.55
29.332,-2.2,2.9,-15.18
29.373,-4.55,2.75,-13.42
29.414,-2.55,2.2,-13.61
29.455,-1.45,1.88,-12.91
29.496,-0.16,0.75,-12.87
29.537,0.39,0.04,-12.36
29.578,-0.27,-0.63,-11.57
29.619,-0.39,-0.63,-10.59
29.66,0.94,-1.84,-10.67
29.701,1.29,-2.28,-9.96
29.742,2.04,-2.16,-10.55
29.783,3.06,-1.65,-12.08
29.824,-2.59,2.55,-11.38
29.865,-3.96,6.08,-13.69
29.906,0.04,2.51,-15.34
29.947,-3.57,1.33,-13.53
29.988,-3.45,2.28,-10.94
30.029,-2.98,4.43,-9.85
30.07,0.27,2.35,-9.89
30.111,-2.28,1.57,-10.12
30.152,-1.92,2.24,-12.2
30.194,-4.67,2.12,-12.36
30.235,-5.92,1.88,-12.08
30.276,-8.47,1.65,-12.32
30.317,-6.83,1.69,-13.1
30.358,-7.45,2.31,-14.83
30.399,-5.96,1.65,-15.02
30.44,-7.49,3.3,-13.22
30.481,-3.22,-0.12,-14.71
30.522,-3.96,1.18,-15.3
30.563,-3.77,1.29,-15.34
30.604,-4.08,0.98,-13.89
30.645,-2.71,1.33,-13.3
30.686,-1.26,0.86,-12.63
30.727,-0.04,0.67,-12.12
30.768,0.71,0.43,-12.08
30.809,-0.39,0.24,-10.75
30.85,0.63,-1.84,-10.32
30.891,0.12,-0.98,-9.96
30.932,0.67,-1.88,-9.26
30.973,1.96,-1.41,-11.34
31.014,3.65,-1.65,-14.12
31.055,-2.9,-1.06,-11.77
31.096,-6.71,2.79,-12.55
31.137,-5.1,4.47,-12.4
31.178,2,2.63,-12.94
31.219,-1.61,3.84,-11.02
31.26,-2.94,3.8,-10.08
31.301,-2.24,1.33,-10.47
31.342,-3.65,2.04,-12.28
31.383,-5.49,2.47,-13.38
31.424,-6.24,2.31,-14.2
31.465,-7.81,1.53,-11.38
31.506,-4.39,1.84,-11.81
31.547,-4.55,3.1,-11.57
31.588,-3.77,4.35,-13.81
31.629,-4.35,2.75,-14.51
31.67,-5.45,2.35,-14.4
31.711,-5.88,2.2,-13.34
31.752,-3.65,0.82,-15.18
31.793,-5.84,3.61,-15.57
31.835,-2,0.39,-15.22
31.876,-1.65,0.63,-13.18
31.917,-1.49,0.94,-11.77
31.958,-0.27,0.55,-11.65
